"id","kjid","Kjsj","Kjdjs","kjsjzt","Kjjg","qq_now","tz_money","odds","zjje","add_time","start_time","edit_time","game_id"
"58","DXH18000058","1536892541","0","0","3,13,15","335","0","","0","1536892481","1536892530","1536892530","1"
"59","DXH18000059","1536892600","0","0","3,18,14,19","849","0","","0","1536892540","1536892590","1536892590","1"
"60","DXH18000060","1536892661","0","0","3,13,12,16","326","0","","0","1536892601","1536892650","1536892650","1"
"61","DXH18000061","1536892720","0","0","2,13,15","353","0","","0","1536892660","1536892710","1536892710","1"
"62","DXH18000062","1536892781","0","0","3,16,14,17","647","0","","0","1536892721","1536892770","1536892770","1"
"63","DXH18000063","1536892840","0","0","3,15,11,19","519","0","","0","1536892780","1536892830","1536892830","1"
"64","DXH18000064","1536892900","0","0","1,15,19,11","591","0","","0","1536892840","1536892890","1536892890","1"
"65","DXH18000065","1536892960","0","0","3,14,10,19","409","0","","0","1536892900","1536892950","1536892950","1"
"66","DXH18000066","1536893021","0","0","1,15,18,11","581","0","","0","1536892961","1536893010","1536893010","1"
"67","DXH18000067","1536893080","0","0","1,12,15,11","251","0","","0","1536893020","1536893070","1536893070","1"
"68","DXH18000068","1536893140","0","0","3,12,10,16","206","0","","0","1536893080","1536893130","1536893130","1"
"69","DXH18000069","1536893200","0","0","1,17,11,10","710","0","","0","1536893140","1536893190","1536893190","1"
"70","DXH18000070","1536893260","0","0","3,11,13,12","132","0","","0","1536893200","1536893250","1536893250","1"
"71","DXH18000071","1536893321","0","0","1,16,18,12","682","0","","0","1536893261","1536893310","1536893310","1"
"72","DXH18000072","1536893380","0","0","1,17,14","774","0","","0","1536893320","1536893370","1536893370","1"
"73","DXH18000073","1536893440","0","0","3,11,13,12","132","0","","0","1536893380","1536893430","1536893430","1"
"74","DXH18000074","1536893500","0","0","3,14,19","499","0","","0","1536893440","1536893490","1536893490","1"
"75","DXH18000075","1536893560","0","0","1,19,10,13","903","0","","0","1536893500","1536893550","1536893550","1"
"76","DXH18000076","1536893620","0","0","1,17,18,13","783","0","","0","1536893560","1536893610","1536893610","1"
"77","DXH18000077","1536893681","0","0","1,17,11,10","710","0","","0","1536893621","1536893670","1536893670","1"
"78","DXH18000078","1536893740","0","0","1,14,17,11","471","0","","0","1536893680","1536893730","1536893730","1"
"79","DXH18000079","1536893800","0","0","3,10,14,19","49","0","","0","1536893740","1536893790","1536893790","1"
"80","DXH18000080","1536893860","0","0","3,10,11,12","12","0","","0","1536893800","1536893850","1536893850","1"
"81","DXH18000081","1536893924","0","0","3,12,13","223","0","","0","1536893864","1536893910","1536893910","1"
"82","DXH18000082","1536893980","0","0","1,14,16,11","461","0","","0","1536893920","1536893970","1536893970","1"
"83","DXH18000083","1536894040","0","0","3,11,17","177","0","","0","1536893980","1536894030","1536894030","1"
"84","DXH18000084","1536894100","0","0","1,19,11","911","0","","0","1536894040","1536894090","1536894090","1"
"85","DXH18000085","1536894160","0","0","1,18,16,15","865","0","","0","1536894100","1536894150","1536894150","1"
"86","DXH18000086","1536894220","0","0","3,12,18,17","287","0","","0","1536894160","1536894210","1536894210","1"
"87","DXH18000087","1536894280","0","0","1,13,15,11","351","0","","0","1536894220","1536894270","1536894270","1"
"88","DXH18000088","1536894341","0","0","3,14,18,19","489","0","","0","1536894281","1536894330","1536894330","1"
"89","DXH18000089","1536894400","0","0","2,16,12","626","0","","0","1536894340","1536894390","1536894390","1"
"90","DXH18000090","1536894460","0","0","1,18,14,16","846","0","","0","1536894400","1536894450","1536894450","1"
"91","DXH18000091","1536894520","0","0","3,16,10,18","608","0","","0","1536894460","1536894510","1536894510","1"
"92","DXH18000092","1536894580","0","0","1,18,13,17","837","0","","0","1536894520","1536894570","1536894570","1"
"93","DXH18000093","1536894640","0","0","1,19,14,17","947","0","","0","1536894580","1536894630","1536894630","1"
"94","DXH18000094","1536894700","0","0","3,15,18,19","589","0","","0","1536894640","1536894690","1536894690","1"
"95","DXH18000095","1536894760","0","0","3,11,19,14","194","0","","0","1536894700","1536894750","1536894750","1"
"96","DXH18000096","1536894820","0","0","2,14,12","424","0","","0","1536894760","1536894810","1536894810","1"
"97","DXH18000097","1536894880","0","0","1,12,13,11","231","0","","0","1536894820","1536894870","1536894870","1"
"98","DXH18000098","1536894940","0","0","1,19,10","900","0","","0","1536894880","1536894930","1536894930","1"
"99","DXH18000099","1536895001","0","0","1,17,12,16","726","0","","0","1536894941","1536894990","1536894990","1"
"100","DXH18000100","1536895060","0","0","3,17,10,18","708","0","","0","1536895000","1536895050","1536895050","1"
"101","DXH18000101","1536895120","0","0","3,17,10,18","708","0","","0","1536895060","1536895110","1536895110","1"
"102","DXH18000102","1536895181","0","0","3,11,19,13","193","0","","0","1536895121","1536895170","1536895170","1"
"103","DXH18000103","1536895240","0","0","4,11,2","111","0","","0","1536895180","1536895230","1536895230","1"
"104","DXH18000104","1536895301","0","0","1,19,16,14","964","0","","0","1536895241","1536895290","1536895290","1"
"105","DXH18000105","1536895360","0","0","2,18,11","818","0","","0","1536895300","1536895350","1536895350","1"
"106","DXH18000106","1536895421","0","0","1,14,12,13","423","0","","0","1536895361","1536895410","1536895410","1"
"107","DXH18000107","1536895480","0","0","3,18,10,19","809","0","","0","1536895420","1536895470","1536895470","1"
"108","DXH18000108","1536895541","0","0","1,14,13,12","432","0","","0","1536895481","1536895530","1536895530","1"
"109","DXH18000109","1536895600","0","0","3,10,19,12","92","0","","0","1536895540","1536895590","1536895590","1"
"110","DXH18000110","1536895660","0","0","3,15,18","588","0","","0","1536895600","1536895650","1536895650","1"
"111","DXH18000111","1536895720","0","0","1,18,15,13","853","0","","0","1536895660","1536895710","1536895710","1"
"112","DXH18000112","1536895780","0","0","1,13,12,11","321","0","","0","1536895720","1536895770","1536895770","1"
"113","DXH18000113","1536895840","0","0","1,19,16,13","963","0","","0","1536895780","1536895830","1536895830","1"
"114","DXH18000114","1536895900","0","0","2,19,10","909","0","","0","1536895840","1536895890","1536895890","1"
"115","DXH18000115","1536895960","0","0","2,13,10","303","0","","0","1536895900","1536895950","1536895950","1"
"116","DXH18000116","1536896020","0","0","1,16,14,12","642","0","","0","1536895960","1536896010","1536896010","1"
"117","DXH18000117","1536896080","0","0","3,11,16,15","165","0","","0","1536896020","1536896070","1536896070","1"
"118","DXH18000118","1536896140","0","0","1,18,11,17","817","0","","0","1536896080","1536896130","1536896130","1"
"119","DXH18000119","1536896200","0","0","3,11,19,12","192","0","","0","1536896140","1536896190","1536896190","1"
"120","DXH18000120","1536896260","0","0","3,11,18,13","183","0","","0","1536896200","1536896250","1536896250","1"
"121","DXH18000121","1536896320","0","0","3,12,15,16","256","0","","0","1536896260","1536896310","1536896310","1"
"122","DXH18000122","1536896380","0","0","3,15,17","577","0","","0","1536896320","1536896370","1536896370","1"
"123","DXH18000123","1536896440","0","0","3,10,13,16","36","0","","0","1536896380","1536896430","1536896430","1"
"124","DXH18000124","1536896500","0","0","3,12,14,17","247","0","","0","1536896440","1536896490","1536896490","1"
"125","DXH18000125","1536896560","0","0","1,19,10,18","908","0","","0","1536896500","1536896550","1536896550","1"
"126","DXH18000126","1536896620","0","0","1,13,10,12","302","0","","0","1536896560","1536896610","1536896610","1"
"127","DXH18000127","1536896680","0","0","3,13,15,17","357","0","","0","1536896620","1536896670","1536896670","1"
"128","DXH18000128","1536896740","0","0","1,19,12,16","926","0","","0","1536896680","1536896730","1536896730","1"
"129","DXH18000129","1536896800","0","0","3,16,17","677","0","","0","1536896740","1536896790","1536896790","1"
"130","DXH18000130","1536896860","0","0","3,14,15,17","457","0","","0","1536896800","1536896850","1536896850","1"
"131","DXH18000131","1536896921","0","0","3,18,17,19","879","0","","0","1536896861","1536896910","1536896910","1"
"132","DXH18000132","1536896980","0","0","2,17,18","787","0","","0","1536896920","1536896970","1536896970","1"
"133","DXH18000133","1536897041","0","0","2,17,18","787","0","","0","1536896981","1536897030","1536897030","1"
"134","DXH18000134","1536897100","0","0","1,18,19,17","897","0","","0","1536897040","1536897090","1536897090","1"
"135","DXH18000135","1536897160","0","0","1,18,11,15","815","0","","0","1536897100","1536897150","1536897150","1"
"136","DXH18000136","1536897221","0","0","3,13,16,15","365","0","","0","1536897161","1536897210","1536897210","1"
"137","DXH18000137","1536897280","0","0","3,10,12,16","26","0","","0","1536897220","1536897270","1536897270","1"
"138","DXH18000138","1536897340","0","0","1,19,14,11","941","0","","0","1536897280","1536897330","1536897330","1"
"139","DXH18000139","1536897400","0","0","3,11,15,12","152","0","","0","1536897340","1536897390","1536897390","1"
"140","DXH18000140","1536897460","0","0","1,18,13,11","831","0","","0","1536897400","1536897450","1536897450","1"
"141","DXH18000141","1536897520","0","0","3,14,13,17","437","0","","0","1536897460","1536897510","1536897510","1"
"142","DXH18000142","1536897580","0","0","1,17,13,10","730","0","","0","1536897520","1536897570","1536897570","1"
"143","DXH18000143","1536897640","0","0","1,16,19,13","693","0","","0","1536897580","1536897630","1536897630","1"
"144","DXH18000144","1536897700","0","0","2,18,15","858","0","","0","1536897640","1536897690","1536897690","1"
"145","DXH18000145","1536897760","0","0","3,12,19,18","298","0","","0","1536897700","1536897750","1536897750","1"
"146","DXH18000146","1536897820","0","0","3,12,11,16","216","0","","0","1536897760","1536897810","1536897810","1"
"147","DXH18000147","1536897880","0","0","1,18,17,16","876","0","","0","1536897820","1536897870","1536897870","1"
"148","DXH18000148","1536897940","0","0","2,16,15","656","0","","0","1536897880","1536897930","1536897930","1"
"149","DXH18000149","1536898000","0","0","3,14,13,16","436","0","","0","1536897940","1536897990","1536897990","1"
"150","DXH18000150","1536898060","0","0","3,15,10,19","509","0","","0","1536898000","1536898050","1536898050","1"
"151","DXH18000151","1536898120","0","0","3,11,16,19","169","0","","0","1536898060","1536898110","1536898110","1"
"152","DXH18000152","1536898180","0","0","3,17,12,19","729","0","","0","1536898120","1536898170","1536898170","1"
"153","DXH18000153","1536898240","0","0","1,18,14","884","0","","0","1536898180","1536898230","1536898230","1"
"154","DXH18000154","1536898300","0","0","3,10,14","4","0","","0","1536898240","1536898290","1536898290","1"
"155","DXH18000155","1536898360","0","0","1,12,16,10","260","0","","0","1536898300","1536898350","1536898350","1"
"156","DXH18000156","1536898420","0","0","1,18,16","866","0","","0","1536898360","1536898410","1536898410","1"
"157","DXH18000157","1536898480","0","0","1,18,11","811","0","","0","1536898420","1536898470","1536898470","1"
"158","DXH18000158","1536898540","0","0","3,17,12,19","729","0","","0","1536898480","1536898530","1536898530","1"
"159","DXH18000159","1536898600","0","0","3,13,18,19","389","0","","0","1536898540","1536898590","1536898590","1"
"160","DXH18000160","1536898660","0","0","3,16,10,19","609","0","","0","1536898600","1536898650","1536898650","1"
"161","DXH18000161","1536898720","0","0","1,19,15,17","957","0","","0","1536898660","1536898710","1536898710","1"
"162","DXH18000162","1536898780","0","0","1,16,13","663","0","","0","1536898720","1536898770","1536898770","1"
"163","DXH18000163","1536898840","0","0","2,16,13","636","0","","0","1536898780","1536898830","1536898830","1"
"164","DXH18000164","1536898900","0","0","3,11,18,16","186","0","","0","1536898840","1536898890","1536898890","1"
"165","DXH18000165","1536898960","0","0","1,17,10","700","0","","0","1536898900","1536898950","1536898950","1"
"166","DXH18000166","1536899020","0","0","3,10,13","3","0","","0","1536898960","1536899010","1536899010","1"
"167","DXH18000167","1536899080","0","0","1,15,14","544","0","","0","1536899020","1536899070","1536899070","1"
"168","DXH18000168","1536899140","0","0","1,17,13","773","0","","0","1536899080","1536899130","1536899130","1"
"169","DXH18000169","1536899200","0","0","3,15,12,16","526","0","","0","1536899140","1536899190","1536899190","1"
"170","DXH18000170","1536899260","0","0","3,12,11,13","213","0","","0","1536899200","1536899250","1536899250","1"
"171","DXH18000171","1536899320","0","0","3,12,19,15","295","0","","0","1536899260","1536899310","1536899310","1"
"172","DXH18000172","1536899380","0","0","2,14,12","424","0","","0","1536899320","1536899370","1536899370","1"
"173","DXH18000173","1536899440","0","0","3,10,15,17","57","0","","0","1536899380","1536899430","1536899430","1"
"174","DXH18000174","1536899500","0","0","2,10,12","20","0","","0","1536899440","1536899490","1536899490","1"
"175","DXH18000175","1536899560","0","0","1,15,17,10","570","0","","0","1536899500","1536899550","1536899550","1"
"176","DXH18000176","1536899620","0","0","3,10,15,17","57","0","","0","1536899560","1536899610","1536899610","1"
"177","DXH18000177","1536899680","0","0","3,16,11,17","617","0","","0","1536899620","1536899670","1536899670","1"
"178","DXH18000178","1536899740","0","0","3,16,19","699","0","","0","1536899680","1536899730","1536899730","1"
"179","DXH18000179","1536899800","0","0","3,14,10,16","406","0","","0","1536899740","1536899790","1536899790","1"
"180","DXH18000180","1536899860","0","0","3,13,19,16","396","0","","0","1536899800","1536899850","1536899850","1"
"181","DXH18000181","1536899920","0","0","2,17,12","727","0","","0","1536899860","1536899910","1536899910","1"
"182","DXH18000182","1536899980","0","0","3,14,11,15","415","0","","0","1536899920","1536899970","1536899970","1"
"183","DXH18000183","1536900040","0","0","2,14,12","424","0","","0","1536899980","1536900030","1536900030","1"
"184","DXH18000184","1536900100","0","0","1,14,16,10","460","0","","0","1536900040","1536900090","1536900090","1"
"185","DXH18000185","1536900160","0","0","1,19,11,10","910","0","","0","1536900100","1536900150","1536900150","1"
"186","DXH18000186","1536900220","0","0","3,16,11,17","617","0","","0","1536900160","1536900210","1536900210","1"
"187","DXH18000187","1536900280","0","0","3,11,16,17","167","0","","0","1536900220","1536900270","1536900270","1"
"188","DXH18000188","1536900340","0","0","3,13,17,18","378","0","","0","1536900280","1536900330","1536900330","1"
"189","DXH18000189","1536900400","0","0","1,14,15,11","451","0","","0","1536900340","1536900390","1536900390","1"
"190","DXH18000190","1536900460","0","0","3,15,11,16","516","0","","0","1536900400","1536900450","1536900450","1"
"191","DXH18000191","1536900520","0","0","4,12,2","222","0","","0","1536900460","1536900510","1536900510","1"
"192","DXH18000192","1536900580","0","0","3,13,10,15","305","0","","0","1536900520","1536900570","1536900570","1"
"193","DXH18000193","1536900640","0","0","3,14,19,17","497","0","","0","1536900580","1536900630","1536900630","1"
"194","DXH18000194","1536900700","0","0","3,12,18,16","286","0","","0","1536900640","1536900690","1536900690","1"
"195","DXH18000195","1536900760","0","0","1,17,16,13","763","0","","0","1536900700","1536900750","1536900750","1"
"196","DXH18000196","1536900820","0","0","1,19,12","992","0","","0","1536900760","1536900810","1536900810","1"
"197","DXH18000197","1536900880","0","0","1,13,14,11","341","0","","0","1536900820","1536900870","1536900870","1"
"198","DXH18000198","1536900940","0","0","3,10,16","66","0","","0","1536900880","1536900930","1536900930","1"
"199","DXH18000199","1536901000","0","0","2,10,12","20","0","","0","1536900940","1536900990","1536900990","1"
"200","DXH18000200","1536901060","0","0","1,16,15,13","653","0","","0","1536901000","1536901050","1536901050","1"
"201","DXH18000201","1536901120","0","0","3,15,19,18","598","0","","0","1536901060","1536901110","1536901110","1"
"202","DXH18000202","1536901180","0","0","3,11,19,15","195","0","","0","1536901120","1536901170","1536901170","1"
"203","DXH18000203","1536901240","0","0","1,19,11","911","0","","0","1536901180","1536901230","1536901230","1"
"204","DXH18000204","1536901300","0","0","3,16,12,17","627","0","","0","1536901240","1536901290","1536901290","1"
"205","DXH18000205","1536901360","0","0","1,19,14,18","948","0","","0","1536901300","1536901350","1536901350","1"
"206","DXH18000206","1536901420","0","0","1,19,16","966","0","","0","1536901360","1536901410","1536901410","1"
"207","DXH18000207","1536901480","0","0","1,16,19,10","690","0","","0","1536901420","1536901470","1536901470","1"
"208","DXH18000208","1536901540","0","0","3,14,11,16","416","0","","0","1536901480","1536901530","1536901530","1"
"209","DXH18000209","1536901600","0","0","3,13,18","388","0","","0","1536901540","1536901590","1536901590","1"
"210","DXH18000210","1536901660","0","0","2,19,13","939","0","","0","1536901600","1536901650","1536901650","1"
"211","DXH18000211","1536901720","0","0","3,14,19,18","498","0","","0","1536901660","1536901710","1536901710","1"
"212","DXH18000212","1536901780","0","0","1,19,15,17","957","0","","0","1536901720","1536901770","1536901770","1"
"213","DXH18000213","1536901840","0","0","1,18,15,16","856","0","","0","1536901780","1536901830","1536901830","1"
"214","DXH18000214","1536901900","0","0","3,14,11,16","416","0","","0","1536901840","1536901890","1536901890","1"
"215","DXH18000215","1536901960","0","0","3,13,12,14","324","0","","0","1536901900","1536901950","1536901950","1"
"216","DXH18000216","1536902020","0","0","1,16,14","664","0","","0","1536901960","1536902010","1536902010","1"
"217","DXH18000217","1536902080","0","0","2,12,14","242","0","","0","1536902020","1536902070","1536902070","1"
"218","DXH18000218","1536902140","0","0","3,14,11,17","417","1888","","0","1536902080","1536902130","1536902130","1"
"219","DXH18000219","1536902200","0","0","3,11,13,12","132","0","","0","1536902140","1536902190","1536902190","1"
"220","DXH18000220","1536902260","0","0","1,18,16","866","0","","0","1536902200","1536902250","1536902250","1"
"221","DXH18000221","1536902320","0","0","3,11,18,17","187","1888","","0","1536902260","1536902310","1536902310","1"
"222","DXH18000222","1536902380","0","0","1,19,17,16","976","0","","0","1536902320","1536902370","1536902370","1"
"223","DXH18000223","1536902440","0","0","1,13,17,10","370","2888","","6007","1536902380","1536902430","1536902430","1"
"224","DXH18000224","1536902500","0","0","1,19,18,16","986","1888","","3927","1536902440","1536902490","1536902490","1"
"225","DXH18000225","1536902560","0","0","3,12,13,14","234","5888","","12247","1536902500","1536902550","1536902550","1"
"226","DXH18000226","1536902620","0","0","3,10,18,17","87","2888","","6007","1536902560","1536902610","1536902610","1"
"227","DXH18000227","1536902680","0","0","1,15,18,12","582","0","","0","1536902620","1536902670","1536902670","1"
"228","DXH18000228","1536902740","0","0","3,13,11,17","317","0","","0","1536902680","1536902730","1536902730","1"
"229","DXH18000229","1536902800","0","0","3,13,11,17","317","0","","0","1536902740","1536902790","1536902790","1"
"230","DXH18000230","1536902860","0","0","1,18,17,16","876","0","","0","1536902800","1536902850","1536902850","1"
"231","DXH18000231","1536902920","0","0","3,12,18,19","289","0","","0","1536902860","1536902910","1536902910","1"
"232","DXH18000232","1536902980","0","0","3,13,15","335","0","","0","1536902920","1536902970","1536902970","1"
"233","DXH18000233","1536903041","0","0","1,15,18,13","583","0","","0","1536902981","1536903030","1536903030","1"
"234","DXH18000234","1536903100","0","0","1,17,16","776","0","","0","1536903040","1536903090","1536903090","1"
"235","DXH18000235","1536903160","0","0","1,18,13,11","831","0","","0","1536903100","1536903150","1536903150","1"
"236","DXH18000236","1536903220","0","0","1,19,18,17","987","0","","0","1536903160","1536903210","1536903210","1"
"237","DXH18000237","1536903280","0","0","1,14,10","400","0","","0","1536903220","1536903270","1536903270","1"
"238","DXH18000238","1536903340","0","0","3,12,10,18","208","0","","0","1536903280","1536903330","1536903330","1"
"239","DXH18000239","1536903400","0","0","1,15,19,12","592","0","","0","1536903340","1536903390","1536903390","1"
"240","DXH18000240","1536903460","0","0","1,14,19,11","491","0","","0","1536903400","1536903450","1536903450","1"
"241","DXH18000241","1536903520","0","0","1,16,11","611","0","","0","1536903460","1536903510","1536903510","1"
"242","DXH18000242","1536903580","0","0","2,17,16","767","0","","0","1536903520","1536903570","1536903570","1"
"243","DXH18000243","1536903640","0","0","2,18,16","868","0","","0","1536903580","1536903630","1536903630","1"
"244","DXH18000244","1536903700","0","0","1,13,17,12","372","0","","0","1536903640","1536903690","1536903690","1"
"245","DXH18000245","1536903760","0","0","3,11,13,14","134","0","","0","1536903700","1536903750","1536903750","1"
"246","DXH18000246","1536903821","0","0","1,19,16","996","0","","0","1536903761","1536903810","1536903810","1"
"247","DXH18000247","1536903880","0","0","1,13,17,12","372","0","","0","1536903820","1536903870","1536903870","1"
"248","DXH18000248","1536903940","0","0","1,14,10,12","402","0","","0","1536903880","1536903930","1536903930","1"
"249","DXH18000249","1536904000","0","0","1,19,15,12","952","0","","0","1536903940","1536903990","1536903990","1"
"250","DXH18000250","1536904060","0","0","1,18,13","833","0","","0","1536904000","1536904050","1536904050","1"
"251","DXH18000251","1536904120","0","0","2,13,18","383","0","","0","1536904060","1536904110","1536904110","1"
"252","DXH18000252","1536904180","0","0","1,17,11,14","714","0","","0","1536904120","1536904170","1536904170","1"
"253","DXH18000253","1536904240","0","0","1,16,14,10","640","0","","0","1536904180","1536904230","1536904230","1"
"254","DXH18000254","1536904300","0","0","1,16,10,14","604","0","","0","1536904240","1536904290","1536904290","1"
"255","DXH18000255","1536904361","0","0","1,12,19,11","291","0","","0","1536904301","1536904350","1536904350","1"
"256","DXH18000256","1536904420","0","0","1,19,11,16","916","0","","0","1536904360","1536904410","1536904410","1"
"257","DXH18000257","1536904481","0","0","3,12,13,17","237","0","","0","1536904421","1536904470","1536904470","1"
"258","DXH18000258","1536904540","0","0","1,16,10,14","604","0","","0","1536904480","1536904530","1536904530","1"
"259","DXH18000259","1536904601","0","0","3,10,12,16","26","0","","0","1536904541","1536904590","1536904590","1"
"260","DXH18000260","1536904660","0","0","3,11,13,16","136","0","","0","1536904600","1536904650","1536904650","1"
"261","DXH18000261","1536904721","0","0","1,18,13","833","0","","0","1536904661","1536904710","1536904710","1"
"262","DXH18000262","1536904780","0","0","3,13,14,18","348","0","","0","1536904720","1536904770","1536904770","1"
"263","DXH18000263","1536904840","0","0","1,17,10,16","706","0","","0","1536904780","1536904830","1536904830","1"
"264","DXH18000264","1536904900","0","0","1,16,14,11","641","0","","0","1536904840","1536904890","1536904890","1"
"265","DXH18000265","1536904960","0","0","1,15,13,11","531","0","","0","1536904900","1536904950","1536904950","1"
"266","DXH18000266","1536905020","0","0","3,14,19","449","0","","0","1536904960","1536905010","1536905010","1"
"267","DXH18000267","1536905080","0","0","3,17,19","779","0","","0","1536905020","1536905070","1536905070","1"
"268","DXH18000268","1536905140","0","0","1,17,15,10","750","0","","0","1536905080","1536905130","1536905130","1"
"269","DXH18000269","1536905200","0","0","3,17,16,19","769","0","","0","1536905140","1536905190","1536905190","1"
