"id","kjid","Kjsj","Kjdjs","kjsjzt","Kjjg","qq_now","tz_money","odds","zjje","add_time","start_time","edit_time","game_id"
"55","DICE18000055","1536892340","0","0","16","","0","","0","1536892280","1536892330","1536892330","2"
"56","DICE18000056","1536892400","0","0","26","","0","","0","1536892340","1536892390","1536892390","2"
"57","DICE18000057","1536892460","0","0","26","","0","","0","1536892400","1536892450","1536892450","2"
"58","DICE18000058","1536892520","0","0","31","","0","","0","1536892460","1536892510","1536892510","2"
"59","DICE18000059","1536892580","0","0","52","","0","","0","1536892520","1536892570","1536892570","2"
"60","DICE18000060","1536892640","0","0","62","","0","","0","1536892580","1536892630","1536892630","2"
"61","DICE18000061","1536892700","0","0","11","","0","","0","1536892640","1536892690","1536892690","2"
"62","DICE18000062","1536892760","0","0","41","","0","","0","1536892700","1536892750","1536892750","2"
"63","DICE18000063","1536892820","0","0","33","","0","","0","1536892760","1536892810","1536892810","2"
"64","DICE18000064","1536892880","0","0","54","","0","","0","1536892820","1536892870","1536892870","2"
"65","DICE18000065","1536892940","0","0","31","","0","","0","1536892880","1536892930","1536892930","2"
"66","DICE18000066","1536893000","0","0","12","","0","","0","1536892940","1536892990","1536892990","2"
"67","DICE18000067","1536893060","0","0","42","","0","","0","1536893000","1536893050","1536893050","2"
"68","DICE18000068","1536893120","0","0","61","","0","","0","1536893060","1536893110","1536893110","2"
"69","DICE18000069","1536893180","0","0","15","","0","","0","1536893120","1536893170","1536893170","2"
"70","DICE18000070","1536893240","0","0","54","","0","","0","1536893180","1536893230","1536893230","2"
"71","DICE18000071","1536893300","0","0","61","","0","","0","1536893240","1536893290","1536893290","2"
"72","DICE18000072","1536893360","0","0","23","","0","","0","1536893300","1536893350","1536893350","2"
"73","DICE18000073","1536893420","0","0","66","","0","","0","1536893360","1536893410","1536893410","2"
"74","DICE18000074","1536893480","0","0","66","","0","","0","1536893420","1536893470","1536893470","2"
"75","DICE18000075","1536893540","0","0","34","","0","","0","1536893480","1536893530","1536893530","2"
"76","DICE18000076","1536893600","0","0","51","","0","","0","1536893540","1536893590","1536893590","2"
"77","DICE18000077","1536893660","0","0","21","","0","","0","1536893600","1536893650","1536893650","2"
"78","DICE18000078","1536893720","0","0","32","","0","","0","1536893660","1536893710","1536893710","2"
"79","DICE18000079","1536893780","0","0","62","","0","","0","1536893720","1536893770","1536893770","2"
"80","DICE18000080","1536893840","0","0","44","","0","","0","1536893780","1536893830","1536893830","2"
"81","DICE18000081","1536893900","0","0","14","","0","","0","1536893840","1536893890","1536893890","2"
"82","DICE18000082","1536893960","0","0","15","","0","","0","1536893900","1536893950","1536893950","2"
"83","DICE18000083","1536894020","0","0","16","","0","","0","1536893960","1536894010","1536894010","2"
"84","DICE18000084","1536894080","0","0","61","","0","","0","1536894020","1536894070","1536894070","2"
"85","DICE18000085","1536894140","0","0","66","","0","","0","1536894080","1536894130","1536894130","2"
"86","DICE18000086","1536894200","0","0","33","","0","","0","1536894140","1536894190","1536894190","2"
"87","DICE18000087","1536894260","0","0","64","","0","","0","1536894200","1536894250","1536894250","2"
"88","DICE18000088","1536894320","0","0","24","","0","","0","1536894260","1536894310","1536894310","2"
"89","DICE18000089","1536894380","0","0","15","","0","","0","1536894320","1536894370","1536894370","2"
"90","DICE18000090","1536894440","0","0","35","","0","","0","1536894380","1536894430","1536894430","2"
"91","DICE18000091","1536894500","0","0","14","","0","","0","1536894440","1536894490","1536894490","2"
"92","DICE18000092","1536894560","0","0","23","","0","","0","1536894500","1536894550","1536894550","2"
"93","DICE18000093","1536894620","0","0","53","","0","","0","1536894560","1536894610","1536894610","2"
"94","DICE18000094","1536894680","0","0","54","","0","","0","1536894620","1536894670","1536894670","2"
"95","DICE18000095","1536894740","0","0","16","","0","","0","1536894680","1536894730","1536894730","2"
"96","DICE18000096","1536894802","0","0","24","","0","","0","1536894742","1536894790","1536894790","2"
"97","DICE18000097","1536894860","0","0","43","","0","","0","1536894800","1536894850","1536894850","2"
"98","DICE18000098","1536894920","0","0","23","","0","","0","1536894860","1536894910","1536894910","2"
"99","DICE18000099","1536894980","0","0","34","","0","","0","1536894920","1536894970","1536894970","2"
"100","DICE18000100","1536895040","0","0","15","","0","","0","1536894980","1536895030","1536895030","2"
"101","DICE18000101","1536895100","0","0","63","","0","","0","1536895040","1536895090","1536895090","2"
"102","DICE18000102","1536895160","0","0","55","","0","","0","1536895100","1536895150","1536895150","2"
"103","DICE18000103","1536895220","0","0","12","","0","","0","1536895160","1536895210","1536895210","2"
"104","DICE18000104","1536895280","0","0","65","","0","","0","1536895220","1536895270","1536895270","2"
"105","DICE18000105","1536895340","0","0","41","","0","","0","1536895280","1536895330","1536895330","2"
"106","DICE18000106","1536895400","0","0","36","","0","","0","1536895340","1536895390","1536895390","2"
"107","DICE18000107","1536895460","0","0","22","","0","","0","1536895400","1536895450","1536895450","2"
"108","DICE18000108","1536895520","0","0","51","","0","","0","1536895460","1536895510","1536895510","2"
"109","DICE18000109","1536895580","0","0","32","","0","","0","1536895520","1536895570","1536895570","2"
"110","DICE18000110","1536895640","0","0","66","","0","","0","1536895580","1536895630","1536895630","2"
"111","DICE18000111","1536895700","0","0","56","","0","","0","1536895640","1536895690","1536895690","2"
"112","DICE18000112","1536895760","0","0","51","","0","","0","1536895700","1536895750","1536895750","2"
"113","DICE18000113","1536895820","0","0","23","","0","","0","1536895760","1536895810","1536895810","2"
"114","DICE18000114","1536895880","0","0","16","","0","","0","1536895820","1536895870","1536895870","2"
"115","DICE18000115","1536895940","0","0","15","","0","","0","1536895880","1536895930","1536895930","2"
"116","DICE18000116","1536896000","0","0","15","","0","","0","1536895940","1536895990","1536895990","2"
"117","DICE18000117","1536896060","0","0","61","","0","","0","1536896000","1536896050","1536896050","2"
"118","DICE18000118","1536896120","0","0","53","","0","","0","1536896060","1536896110","1536896110","2"
"119","DICE18000119","1536896180","0","0","13","","0","","0","1536896120","1536896170","1536896170","2"
"120","DICE18000120","1536896240","0","0","52","","0","","0","1536896180","1536896230","1536896230","2"
"121","DICE18000121","1536896300","0","0","63","","0","","0","1536896240","1536896290","1536896290","2"
"122","DICE18000122","1536896360","0","0","42","","0","","0","1536896300","1536896350","1536896350","2"
"123","DICE18000123","1536896421","0","0","55","","0","","0","1536896361","1536896410","1536896410","2"
"124","DICE18000124","1536896480","0","0","26","","0","","0","1536896420","1536896470","1536896470","2"
"125","DICE18000125","1536896540","0","0","61","","0","","0","1536896480","1536896530","1536896530","2"
"126","DICE18000126","1536896600","0","0","53","","0","","0","1536896540","1536896590","1536896590","2"
"127","DICE18000127","1536896660","0","0","64","","0","","0","1536896600","1536896650","1536896650","2"
"128","DICE18000128","1536896720","0","0","52","","0","","0","1536896660","1536896710","1536896710","2"
"129","DICE18000129","1536896780","0","0","54","","0","","0","1536896720","1536896770","1536896770","2"
"130","DICE18000130","1536896840","0","0","56","","0","","0","1536896780","1536896830","1536896830","2"
"131","DICE18000131","1536896900","0","0","12","","0","","0","1536896840","1536896890","1536896890","2"
"132","DICE18000132","1536896960","0","0","63","","0","","0","1536896900","1536896950","1536896950","2"
"133","DICE18000133","1536897020","0","0","65","","0","","0","1536896960","1536897010","1536897010","2"
"134","DICE18000134","1536897080","0","0","55","","0","","0","1536897020","1536897070","1536897070","2"
"135","DICE18000135","1536897140","0","0","25","","0","","0","1536897080","1536897130","1536897130","2"
"136","DICE18000136","1536897200","0","0","23","","0","","0","1536897140","1536897190","1536897190","2"
"137","DICE18000137","1536897260","0","0","35","","0","","0","1536897200","1536897250","1536897250","2"
"138","DICE18000138","1536897320","0","0","51","","0","","0","1536897260","1536897310","1536897310","2"
"139","DICE18000139","1536897380","0","0","53","","0","","0","1536897320","1536897370","1536897370","2"
"140","DICE18000140","1536897440","0","0","44","","0","","0","1536897380","1536897430","1536897430","2"
"141","DICE18000141","1536897500","0","0","31","","0","","0","1536897440","1536897490","1536897490","2"
"142","DICE18000142","1536897560","0","0","33","","0","","0","1536897500","1536897550","1536897550","2"
"143","DICE18000143","1536897620","0","0","33","","0","","0","1536897560","1536897611","1536897611","2"
"144","DICE18000144","1536897680","0","0","23","","0","","0","1536897620","1536897670","1536897670","2"
"145","DICE18000145","1536897740","0","0","51","","0","","0","1536897680","1536897730","1536897730","2"
"146","DICE18000146","1536897800","0","0","36","","0","","0","1536897740","1536897790","1536897790","2"
"147","DICE18000147","1536897860","0","0","43","","0","","0","1536897800","1536897850","1536897850","2"
"148","DICE18000148","1536897920","0","0","26","","0","","0","1536897860","1536897910","1536897910","2"
"149","DICE18000149","1536897980","0","0","51","","0","","0","1536897920","1536897970","1536897970","2"
"150","DICE18000150","1536898040","0","0","21","","0","","0","1536897980","1536898030","1536898030","2"
"151","DICE18000151","1536898100","0","0","31","","0","","0","1536898040","1536898091","1536898091","2"
"152","DICE18000152","1536898160","0","0","43","","0","","0","1536898100","1536898150","1536898150","2"
"153","DICE18000153","1536898220","0","0","56","","0","","0","1536898160","1536898210","1536898210","2"
"154","DICE18000154","1536898280","0","0","55","","0","","0","1536898220","1536898270","1536898270","2"
"155","DICE18000155","1536898340","0","0","51","","0","","0","1536898280","1536898330","1536898330","2"
"156","DICE18000156","1536898400","0","0","23","","0","","0","1536898340","1536898390","1536898390","2"
"157","DICE18000157","1536898460","0","0","11","","0","","0","1536898400","1536898450","1536898450","2"
"158","DICE18000158","1536898520","0","0","13","","0","","0","1536898460","1536898510","1536898510","2"
"159","DICE18000159","1536898580","0","0","56","","0","","0","1536898520","1536898570","1536898570","2"
"160","DICE18000160","1536898640","0","0","23","","0","","0","1536898580","1536898630","1536898630","2"
"161","DICE18000161","1536898700","0","0","15","","0","","0","1536898640","1536898690","1536898690","2"
"162","DICE18000162","1536898760","0","0","45","","0","","0","1536898700","1536898752","1536898752","2"
"163","DICE18000163","1536898820","0","0","33","","0","","0","1536898760","1536898810","1536898810","2"
"164","DICE18000164","1536898880","0","0","22","","0","","0","1536898820","1536898870","1536898870","2"
"165","DICE18000165","1536898940","0","0","41","","0","","0","1536898880","1536898930","1536898930","2"
"166","DICE18000166","1536899000","0","0","24","","0","","0","1536898940","1536898990","1536898990","2"
"167","DICE18000167","1536899060","0","0","66","","0","","0","1536899000","1536899050","1536899050","2"
"168","DICE18000168","1536899120","0","0","26","","0","","0","1536899060","1536899110","1536899110","2"
"169","DICE18000169","1536899180","0","0","62","","0","","0","1536899120","1536899170","1536899170","2"
"170","DICE18000170","1536899240","0","0","44","","0","","0","1536899180","1536899230","1536899230","2"
"171","DICE18000171","1536899300","0","0","15","","0","","0","1536899240","1536899290","1536899290","2"
"172","DICE18000172","1536899360","0","0","12","","0","","0","1536899300","1536899350","1536899350","2"
"173","DICE18000173","1536899420","0","0","51","","0","","0","1536899360","1536899410","1536899410","2"
"174","DICE18000174","1536899480","0","0","31","","0","","0","1536899420","1536899470","1536899470","2"
"175","DICE18000175","1536899540","0","0","44","","0","","0","1536899480","1536899530","1536899530","2"
"176","DICE18000176","1536899600","0","0","54","","0","","0","1536899540","1536899590","1536899590","2"
"177","DICE18000177","1536899660","0","0","44","","0","","0","1536899600","1536899650","1536899650","2"
"178","DICE18000178","1536899720","0","0","14","","0","","0","1536899660","1536899710","1536899710","2"
"179","DICE18000179","1536899780","0","0","43","","0","","0","1536899720","1536899770","1536899770","2"
"180","DICE18000180","1536899840","0","0","25","","0","","0","1536899780","1536899830","1536899830","2"
"181","DICE18000181","1536899900","0","0","52","","0","","0","1536899840","1536899890","1536899890","2"
"182","DICE18000182","1536899960","0","0","43","","0","","0","1536899900","1536899950","1536899950","2"
"183","DICE18000183","1536900020","0","0","51","","0","","0","1536899960","1536900010","1536900010","2"
"184","DICE18000184","1536900080","0","0","66","","0","","0","1536900020","1536900070","1536900070","2"
"185","DICE18000185","1536900140","0","0","32","","0","","0","1536900080","1536900131","1536900131","2"
"186","DICE18000186","1536900200","0","0","56","","0","","0","1536900140","1536900190","1536900190","2"
"187","DICE18000187","1536900260","0","0","25","","0","","0","1536900200","1536900250","1536900250","2"
"188","DICE18000188","1536900320","0","0","26","","0","","0","1536900260","1536900310","1536900310","2"
"189","DICE18000189","1536900380","0","0","31","","0","","0","1536900320","1536900370","1536900370","2"
"190","DICE18000190","1536900440","0","0","42","","0","","0","1536900380","1536900430","1536900430","2"
"191","DICE18000191","1536900500","0","0","32","","0","","0","1536900440","1536900490","1536900490","2"
"192","DICE18000192","1536900560","0","0","43","","0","","0","1536900500","1536900550","1536900550","2"
"193","DICE18000193","1536900620","0","0","45","","0","","0","1536900560","1536900610","1536900610","2"
"194","DICE18000194","1536900680","0","0","32","","0","","0","1536900620","1536900670","1536900670","2"
"195","DICE18000195","1536900740","0","0","41","","0","","0","1536900680","1536900730","1536900730","2"
"196","DICE18000196","1536900800","0","0","65","","0","","0","1536900740","1536900790","1536900790","2"
"197","DICE18000197","1536900860","0","0","14","","0","","0","1536900800","1536900850","1536900850","2"
"198","DICE18000198","1536900920","0","0","23","","0","","0","1536900860","1536900910","1536900910","2"
"199","DICE18000199","1536900980","0","0","66","","0","","0","1536900920","1536900970","1536900970","2"
"200","DICE18000200","1536901040","0","0","66","","0","","0","1536900980","1536901030","1536901030","2"
"201","DICE18000201","1536901100","0","0","11","","0","","0","1536901040","1536901090","1536901090","2"
"202","DICE18000202","1536901160","0","0","16","","0","","0","1536901100","1536901150","1536901150","2"
"203","DICE18000203","1536901220","0","0","14","","0","","0","1536901160","1536901210","1536901210","2"
"204","DICE18000204","1536901280","0","0","14","","0","","0","1536901220","1536901270","1536901270","2"
"205","DICE18000205","1536901340","0","0","23","","0","","0","1536901280","1536901332","1536901332","2"
"206","DICE18000206","1536901400","0","0","31","","0","","0","1536901340","1536901390","1536901390","2"
"207","DICE18000207","1536901460","0","0","43","","0","","0","1536901400","1536901450","1536901450","2"
"208","DICE18000208","1536901520","0","0","43","","0","","0","1536901460","1536901510","1536901510","2"
"209","DICE18000209","1536901580","0","0","35","","0","","0","1536901520","1536901570","1536901570","2"
"210","DICE18000210","1536901640","0","0","46","","0","","0","1536901580","1536901630","1536901630","2"
"211","DICE18000211","1536901700","0","0","61","","0","","0","1536901640","1536901690","1536901690","2"
"212","DICE18000212","1536901760","0","0","54","","0","","0","1536901700","1536901750","1536901750","2"
"213","DICE18000213","1536901820","0","0","63","","0","","0","1536901760","1536901810","1536901810","2"
"214","DICE18000214","1536901880","0","0","63","","0","","0","1536901820","1536901870","1536901870","2"
"215","DICE18000215","1536901940","0","0","45","","0","","0","1536901880","1536901930","1536901930","2"
"216","DICE18000216","1536902000","0","0","54","","0","","0","1536901940","1536901990","1536901990","2"
"217","DICE18000217","1536902060","0","0","46","","0","","0","1536902000","1536902050","1536902050","2"
"218","DICE18000218","1536902120","0","0","13","","0","","0","1536902060","1536902110","1536902110","2"
"219","DICE18000219","1536902180","0","0","41","","0","","0","1536902120","1536902170","1536902170","2"
"220","DICE18000220","1536902240","0","0","51","","0","","0","1536902180","1536902230","1536902230","2"
"221","DICE18000221","1536902300","0","0","23","","0","","0","1536902240","1536902290","1536902290","2"
"222","DICE18000222","1536902360","0","0","35","","0","","0","1536902300","1536902350","1536902350","2"
"223","DICE18000223","1536902420","0","0","21","","0","","0","1536902360","1536902410","1536902410","2"
"224","DICE18000224","1536902480","0","0","14","","0","","0","1536902420","1536902470","1536902470","2"
"225","DICE18000225","1536902540","0","0","26","","0","","0","1536902480","1536902530","1536902530","2"
"226","DICE18000226","1536902600","0","0","45","","0","","0","1536902540","1536902590","1536902590","2"
"227","DICE18000227","1536902660","0","0","22","","0","","0","1536902600","1536902650","1536902650","2"
"228","DICE18000228","1536902720","0","0","61","","0","","0","1536902660","1536902710","1536902710","2"
"229","DICE18000229","1536902780","0","0","24","","0","","0","1536902720","1536902770","1536902770","2"
"230","DICE18000230","1536902840","0","0","44","","0","","0","1536902780","1536902831","1536902831","2"
"231","DICE18000231","1536902900","0","0","13","","0","","0","1536902840","1536902890","1536902890","2"
"232","DICE18000232","1536902960","0","0","46","","0","","0","1536902900","1536902950","1536902950","2"
"233","DICE18000233","1536903020","0","0","55","","0","","0","1536902960","1536903010","1536903010","2"
"234","DICE18000234","1536903080","0","0","61","","0","","0","1536903020","1536903070","1536903070","2"
"235","DICE18000235","1536903140","0","0","35","","0","","0","1536903080","1536903130","1536903130","2"
"236","DICE18000236","1536903200","0","0","43","","0","","0","1536903140","1536903190","1536903190","2"
"237","DICE18000237","1536903260","0","0","26","","0","","0","1536903200","1536903250","1536903250","2"
"238","DICE18000238","1536903320","0","0","56","","0","","0","1536903260","1536903310","1536903310","2"
"239","DICE18000239","1536903380","0","0","14","","0","","0","1536903320","1536903370","1536903370","2"
"240","DICE18000240","1536903440","0","0","66","","0","","0","1536903380","1536903430","1536903430","2"
"241","DICE18000241","1536903500","0","0","13","","0","","0","1536903440","1536903490","1536903490","2"
"242","DICE18000242","1536903560","0","0","44","","0","","0","1536903500","1536903550","1536903550","2"
"243","DICE18000243","1536903620","0","0","61","","0","","0","1536903560","1536903610","1536903610","2"
"244","DICE18000244","1536903680","0","0","46","","0","","0","1536903620","1536903670","1536903670","2"
"245","DICE18000245","1536903740","0","0","63","","0","","0","1536903680","1536903730","1536903730","2"
"246","DICE18000246","1536903800","0","0","34","","0","","0","1536903740","1536903790","1536903790","2"
"247","DICE18000247","1536903860","0","0","34","","0","","0","1536903800","1536903850","1536903850","2"
"248","DICE18000248","1536903920","0","0","42","","0","","0","1536903860","1536903910","1536903910","2"
"249","DICE18000249","1536903980","0","0","25","","0","","0","1536903920","1536903970","1536903970","2"
"250","DICE18000250","1536904040","0","0","41","","0","","0","1536903980","1536904030","1536904030","2"
"251","DICE18000251","1536904100","0","0","21","","0","","0","1536904040","1536904090","1536904090","2"
"252","DICE18000252","1536904160","0","0","53","","0","","0","1536904100","1536904150","1536904150","2"
"253","DICE18000253","1536904220","0","0","61","","0","","0","1536904160","1536904210","1536904210","2"
"254","DICE18000254","1536904280","0","0","52","","0","","0","1536904220","1536904270","1536904270","2"
"255","DICE18000255","1536904340","0","0","53","","0","","0","1536904280","1536904330","1536904330","2"
"256","DICE18000256","1536904400","0","0","64","","0","","0","1536904340","1536904390","1536904390","2"
"257","DICE18000257","1536904460","0","0","65","","0","","0","1536904400","1536904450","1536904450","2"
"258","DICE18000258","1536904520","0","0","62","","0","","0","1536904460","1536904510","1536904510","2"
"259","DICE18000259","1536904580","0","0","56","","0","","0","1536904520","1536904570","1536904570","2"
"260","DICE18000260","1536904640","0","0","51","","0","","0","1536904580","1536904630","1536904630","2"
"261","DICE18000261","1536904700","0","0","24","","0","","0","1536904640","1536904690","1536904690","2"
"262","DICE18000262","1536904760","0","0","45","","0","","0","1536904700","1536904750","1536904750","2"
"263","DICE18000263","1536904820","0","0","21","","0","","0","1536904760","1536904810","1536904810","2"
"264","DICE18000264","1536904880","0","0","34","","0","","0","1536904820","1536904870","1536904870","2"
"265","DICE18000265","1536904940","0","0","63","","0","","0","1536904880","1536904930","1536904930","2"
"266","DICE18000266","1536905000","0","0","15","","0","","0","1536904940","1536904990","1536904990","2"
"267","DICE18000267","1536905060","0","0","14","","0","","0","1536905000","1536905050","1536905050","2"
"268","DICE18000268","1536905120","0","0","23","","0","","0","1536905060","1536905110","1536905110","2"
"269","DICE18000269","1536905180","0","0","41","","0","","0","1536905120","1536905170","1536905170","2"
"270","DICE18000270","1536905240","0","0","51","","0","","0","1536905180","1536905230","1536905230","2"
"271","DICE18000271","1536905302","0","0","34","","0","","0","1536905242","1536905290","1536905290","2"
"272","DICE18000272","1536905360","0","0","56","","0","","0","1536905300","1536905350","1536905350","2"
"273","DICE18000273","1536905420","0","0","12","","0","","0","1536905360","1536905410","1536905410","2"
"274","DICE18000274","1536905480","0","0","45","","0","","0","1536905420","1536905470","1536905470","2"
"275","DICE18000275","1536905540","0","0","24","","0","","0","1536905480","1536905530","1536905530","2"
"276","DICE18000276","1536905600","0","0","23","","0","","0","1536905540","1536905590","1536905590","2"
"277","DICE18000277","1536905660","0","0","13","","0","","0","1536905600","1536905650","1536905650","2"
"278","DICE18000278","1536905720","0","0","41","","0","","0","1536905660","1536905710","1536905710","2"
"279","DICE18000279","1536905780","0","0","33","","0","","0","1536905720","1536905770","1536905770","2"
"280","DICE18000280","1536905840","0","0","63","","0","","0","1536905780","1536905830","1536905830","2"
"281","DICE18000281","1536905900","0","0","33","","0","","0","1536905840","1536905890","1536905890","2"
"282","DICE18000282","1536905960","0","0","63","","0","","0","1536905900","1536905950","1536905951","2"
"283","DICE18000283","1536906020","0","0","21","","0","","0","1536905960","1536906010","1536906010","2"
"284","DICE18000284","1536906080","0","0","23","","0","","0","1536906020","1536906070","1536906070","2"
"285","DICE18000285","1536906140","0","0","61","","0","","0","1536906080","1536906130","1536906130","2"
"286","DICE18000286","1536906200","0","0","31","","0","","0","1536906140","1536906190","1536906190","2"
"287","DICE18000287","1536906260","0","0","23","","0","","0","1536906200","1536906250","1536906250","2"
"288","DICE18000288","1536906320","0","0","61","","0","","0","1536906260","1536906310","1536906310","2"
"289","DICE18000289","1536906380","0","0","25","","0","","0","1536906320","1536906370","1536906370","2"
"290","DICE18000290","1536906440","0","0","16","","0","","0","1536906380","1536906430","1536906430","2"
"291","DICE18000291","1536906500","0","0","31","","0","","0","1536906440","1536906490","1536906491","2"
"292","DICE18000292","1536906560","0","0","33","","0","","0","1536906500","1536906550","1536906550","2"
"293","DICE18000293","1536906620","0","0","26","","0","","0","1536906560","1536906610","1536906610","2"
"294","DICE18000294","1536906680","0","0","52","","0","","0","1536906620","1536906670","1536906670","2"
"295","DICE18000295","1536906740","0","0","41","","0","","0","1536906680","1536906730","1536906730","2"
"296","DICE18000296","1536906800","0","0","41","","0","","0","1536906740","1536906790","1536906790","2"
"297","DICE18000297","1536906860","0","0","44","","0","","0","1536906800","1536906850","1536906850","2"
"298","DICE18000298","1536906920","0","0","15","","0","","0","1536906860","1536906910","1536906910","2"
"299","DICE18000299","1536906980","0","0","55","","0","","0","1536906920","1536906970","1536906970","2"
"300","DICE18000300","1536907040","0","0","62","","0","","0","1536906980","1536907030","1536907030","2"
"301","DICE18000301","1536907100","0","0","65","","0","","0","1536907040","1536907090","1536907090","2"
"302","DICE18000302","1536907160","0","0","43","","0","","0","1536907100","1536907150","1536907150","2"
"303","DICE18000303","1536907220","0","0","13","","0","","0","1536907160","1536907210","1536907210","2"
"304","DICE18000304","1536907280","0","0","54","","0","","0","1536907220","1536907270","1536907270","2"
"305","DICE18000305","1536907340","0","0","11","","0","","0","1536907280","1536907330","1536907330","2"
"306","DICE18000306","1536907400","0","0","22","","0","","0","1536907340","1536907390","1536907390","2"
"307","DICE18000307","1536907463","0","0","23","","0","","0","1536907403","1536907450","1536907450","2"
"308","DICE18000308","1536907520","0","0","26","","0","","0","1536907460","1536907510","1536907510","2"
