"id","kjid","Kjsj","Kjdjs","kjsjzt","Kjjg","qq_now","tz_money","odds","zjje","add_time","start_time","edit_time","game_id"
"127","DICE18000127","1537035440","0","0","26","","0","","0","1537035380","1537035430","1537035430","2"
"128","DICE18000128","1537035500","0","0","36","","0","","0","1537035440","1537035490","1537035490","2"
"129","DICE18000129","1537035560","0","0","15","","0","","0","1537035500","1537035550","1537035550","2"
"130","DICE18000130","1537035620","0","0","14","","0","","0","1537035560","1537035610","1537035610","2"
"131","DICE18000131","1537035680","0","0","35","","0","","0","1537035620","1537035670","1537035670","2"
"132","DICE18000132","1537035740","0","0","23","","0","","0","1537035680","1537035730","1537035730","2"
"133","DICE18000133","1537035800","0","0","53","","0","","0","1537035740","1537035790","1537035790","2"
"134","DICE18000134","1537035860","0","0","41","","0","","0","1537035800","1537035850","1537035850","2"
"135","DICE18000135","1537035920","0","0","14","","0","","0","1537035860","1537035910","1537035910","2"
"136","DICE18000136","1537035980","0","0","44","","0","","0","1537035920","1537035970","1537035970","2"
"137","DICE18000137","1537036040","0","0","22","","0","","0","1537035980","1537036030","1537036030","2"
"138","DICE18000138","1537036100","0","0","46","","0","","0","1537036040","1537036090","1537036090","2"
"139","DICE18000139","1537036160","0","0","52","","0","","0","1537036100","1537036150","1537036150","2"
"140","DICE18000140","1537036220","0","0","54","","0","","0","1537036160","1537036210","1537036210","2"
"141","DICE18000141","1537036280","0","0","23","","0","","0","1537036220","1537036270","1537036270","2"
"142","DICE18000142","1537036340","0","0","31","","0","","0","1537036280","1537036330","1537036330","2"
"143","DICE18000143","1537036400","0","0","36","","0","","0","1537036340","1537036390","1537036390","2"
"144","DICE18000144","1537036460","0","0","25","","0","","0","1537036400","1537036450","1537036450","2"
"145","DICE18000145","1537036520","0","0","33","","0","","0","1537036460","1537036510","1537036511","2"
"146","DICE18000146","1537036580","0","0","52","","0","","0","1537036520","1537036570","1537036570","2"
"147","DICE18000147","1537036640","0","0","61","","0","","0","1537036580","1537036630","1537036630","2"
"148","DICE18000148","1537036700","0","0","15","","0","","0","1537036640","1537036690","1537036690","2"
"149","DICE18000149","1537036760","0","0","25","","0","","0","1537036700","1537036750","1537036750","2"
"150","DICE18000150","1537036820","0","0","65","","0","","0","1537036760","1537036810","1537036810","2"
"151","DICE18000151","1537036880","0","0","64","","0","","0","1537036820","1537036870","1537036870","2"
"152","DICE18000152","1537036940","0","0","12","","0","","0","1537036880","1537036930","1537036930","2"
"153","DICE18000153","1537037000","0","0","32","","0","","0","1537036940","1537036990","1537036990","2"
"154","DICE18000154","1537037060","0","0","15","","0","","0","1537037000","1537037050","1537037050","2"
"155","DICE18000155","1537037120","0","0","11","","0","","0","1537037060","1537037110","1537037110","2"
"156","DICE18000156","1537037180","0","0","52","","0","","0","1537037120","1537037170","1537037170","2"
"157","DICE18000157","1537037240","0","0","11","","0","","0","1537037180","1537037230","1537037230","2"
"158","DICE18000158","1537037300","0","0","45","","0","","0","1537037240","1537037290","1537037290","2"
"159","DICE18000159","1537037360","0","0","25","","0","","0","1537037300","1537037350","1537037350","2"
"160","DICE18000160","1537037420","0","0","65","","0","","0","1537037360","1537037410","1537037410","2"
"161","DICE18000161","1537037480","0","0","52","","0","","0","1537037420","1537037470","1537037470","2"
"162","DICE18000162","1537037540","0","0","35","","0","","0","1537037480","1537037530","1537037530","2"
"163","DICE18000163","1537037600","0","0","15","","0","","0","1537037540","1537037590","1537037590","2"
"164","DICE18000164","1537037660","0","0","42","","0","","0","1537037600","1537037650","1537037650","2"
"165","DICE18000165","1537037720","0","0","22","","0","","0","1537037660","1537037710","1537037710","2"
"166","DICE18000166","1537037780","0","0","32","","0","","0","1537037720","1537037770","1537037770","2"
"167","DICE18000167","1537037840","0","0","15","","0","","0","1537037780","1537037830","1537037830","2"
"168","DICE18000168","1537037900","0","0","13","","0","","0","1537037840","1537037890","1537037890","2"
"169","DICE18000169","1537037960","0","0","12","","0","","0","1537037900","1537037950","1537037950","2"
"170","DICE18000170","1537038020","0","0","15","","0","","0","1537037960","1537038010","1537038010","2"
"171","DICE18000171","1537038080","0","0","53","","0","","0","1537038020","1537038070","1537038070","2"
"172","DICE18000172","1537038140","0","0","53","","0","","0","1537038080","1537038130","1537038130","2"
"173","DICE18000173","1537038200","0","0","44","","0","","0","1537038140","1537038190","1537038190","2"
"174","DICE18000174","1537038260","0","0","54","","0","","0","1537038200","1537038250","1537038250","2"
"175","DICE18000175","1537038320","0","0","44","","0","","0","1537038260","1537038310","1537038310","2"
"176","DICE18000176","1537038380","0","0","35","","0","","0","1537038320","1537038370","1537038370","2"
"177","DICE18000177","1537038440","0","0","61","","0","","0","1537038380","1537038430","1537038430","2"
"178","DICE18000178","1537038500","0","0","15","","0","","0","1537038440","1537038490","1537038490","2"
"179","DICE18000179","1537038560","0","0","53","","0","","0","1537038500","1537038550","1537038550","2"
"180","DICE18000180","1537038620","0","0","11","","0","","0","1537038560","1537038610","1537038610","2"
"181","DICE18000181","1537038680","0","0","44","","0","","0","1537038620","1537038670","1537038670","2"
"182","DICE18000182","1537038740","0","0","21","","0","","0","1537038680","1537038730","1537038730","2"
"183","DICE18000183","1537038800","0","0","31","","0","","0","1537038740","1537038790","1537038790","2"
"184","DICE18000184","1537038860","0","0","43","","0","","0","1537038800","1537038850","1537038850","2"
"185","DICE18000185","1537038920","0","0","33","","0","","0","1537038860","1537038910","1537038910","2"
"186","DICE18000186","1537038980","0","0","64","","0","","0","1537038920","1537038970","1537038970","2"
"187","DICE18000187","1537039040","0","0","12","","0","","0","1537038980","1537039030","1537039030","2"
"188","DICE18000188","1537039100","0","0","22","","0","","0","1537039040","1537039090","1537039090","2"
"189","DICE18000189","1537039160","0","0","63","","0","","0","1537039100","1537039150","1537039150","2"
"190","DICE18000190","1537039220","0","0","51","","0","","0","1537039160","1537039210","1537039210","2"
"191","DICE18000191","1537039280","0","0","11","","0","","0","1537039220","1537039270","1537039270","2"
"192","DICE18000192","1537039340","0","0","33","","0","","0","1537039280","1537039330","1537039330","2"
"193","DICE18000193","1537039400","0","0","36","","0","","0","1537039340","1537039390","1537039390","2"
"194","DICE18000194","1537039460","0","0","31","","0","","0","1537039400","1537039450","1537039450","2"
"195","DICE18000195","1537039520","0","0","34","","0","","0","1537039460","1537039510","1537039510","2"
"196","DICE18000196","1537039580","0","0","41","","0","","0","1537039520","1537039570","1537039570","2"
"197","DICE18000197","1537039640","0","0","34","","0","","0","1537039580","1537039630","1537039630","2"
"198","DICE18000198","1537039700","0","0","36","","0","","0","1537039640","1537039690","1537039690","2"
"199","DICE18000199","1537039760","0","0","54","","0","","0","1537039700","1537039750","1537039750","2"
"200","DICE18000200","1537039820","0","0","12","","0","","0","1537039760","1537039810","1537039810","2"
"201","DICE18000201","1537039880","0","0","52","","0","","0","1537039820","1537039870","1537039870","2"
"202","DICE18000202","1537039940","0","0","41","","0","","0","1537039880","1537039930","1537039930","2"
"203","DICE18000203","1537040000","0","0","11","","0","","0","1537039940","1537039990","1537039990","2"
"204","DICE18000204","1537040060","0","0","41","","0","","0","1537040000","1537040050","1537040050","2"
"205","DICE18000205","1537040120","0","0","35","","0","","0","1537040060","1537040110","1537040110","2"
"206","DICE18000206","1537040180","0","0","52","","0","","0","1537040120","1537040170","1537040170","2"
"207","DICE18000207","1537040240","0","0","53","","0","","0","1537040180","1537040230","1537040230","2"
"208","DICE18000208","1537040300","0","0","63","","0","","0","1537040240","1537040290","1537040290","2"
"209","DICE18000209","1537040360","0","0","11","","0","","0","1537040300","1537040350","1537040351","2"
"210","DICE18000210","1537040420","0","0","14","","0","","0","1537040360","1537040410","1537040410","2"
"211","DICE18000211","1537040480","0","0","24","","0","","0","1537040420","1537040470","1537040470","2"
"212","DICE18000212","1537040540","0","0","11","","0","","0","1537040480","1537040530","1537040530","2"
"213","DICE18000213","1537040600","0","0","53","","0","","0","1537040540","1537040590","1537040590","2"
"214","DICE18000214","1537040660","0","0","11","","0","","0","1537040600","1537040650","1537040650","2"
"215","DICE18000215","1537040720","0","0","43","","0","","0","1537040660","1537040710","1537040710","2"
"216","DICE18000216","1537040780","0","0","44","","0","","0","1537040720","1537040770","1537040770","2"
"217","DICE18000217","1537040840","0","0","36","","0","","0","1537040780","1537040830","1537040830","2"
"218","DICE18000218","1537040900","0","0","11","","0","","0","1537040840","1537040890","1537040890","2"
"219","DICE18000219","1537040960","0","0","45","","0","","0","1537040900","1537040950","1537040950","2"
"220","DICE18000220","1537041020","0","0","51","","0","","0","1537040960","1537041010","1537041010","2"
"221","DICE18000221","1537041080","0","0","43","","0","","0","1537041020","1537041070","1537041070","2"
"222","DICE18000222","1537041140","0","0","22","","0","","0","1537041080","1537041130","1537041130","2"
"223","DICE18000223","1537041200","0","0","45","","0","","0","1537041140","1537041190","1537041191","2"
"224","DICE18000224","1537041260","0","0","24","","0","","0","1537041200","1537041250","1537041250","2"
"225","DICE18000225","1537041320","0","0","63","","0","","0","1537041260","1537041310","1537041310","2"
"226","DICE18000226","1537041380","0","0","23","","0","","0","1537041320","1537041370","1537041370","2"
"227","DICE18000227","1537041440","0","0","23","","0","","0","1537041380","1537041430","1537041430","2"
"228","DICE18000228","1537041500","0","0","14","","0","","0","1537041440","1537041490","1537041490","2"
"229","DICE18000229","1537041560","0","0","43","","0","","0","1537041500","1537041550","1537041550","2"
"230","DICE18000230","1537041620","0","0","54","","0","","0","1537041560","1537041610","1537041611","2"
"231","DICE18000231","1537041680","0","0","33","","0","","0","1537041620","1537041670","1537041670","2"
"232","DICE18000232","1537041740","0","0","13","","0","","0","1537041680","1537041730","1537041730","2"
"233","DICE18000233","1537041800","0","0","54","","0","","0","1537041740","1537041790","1537041790","2"
"234","DICE18000234","1537041860","0","0","46","","0","","0","1537041800","1537041850","1537041850","2"
"235","DICE18000235","1537041920","0","0","34","","0","","0","1537041860","1537041910","1537041910","2"
"236","DICE18000236","1537041980","0","0","44","","0","","0","1537041920","1537041970","1537041970","2"
"237","DICE18000237","1537042040","0","0","46","","0","","0","1537041980","1537042030","1537042030","2"
"238","DICE18000238","1537042100","0","0","54","","0","","0","1537042040","1537042090","1537042090","2"
"239","DICE18000239","1537042160","0","0","42","","0","","0","1537042100","1537042150","1537042150","2"
"240","DICE18000240","1537042220","0","0","53","","0","","0","1537042160","1537042210","1537042210","2"
"241","DICE18000241","1537042280","0","0","61","","0","","0","1537042220","1537042270","1537042270","2"
"242","DICE18000242","1537042340","0","0","33","","0","","0","1537042280","1537042330","1537042330","2"
"243","DICE18000243","1537042400","0","0","53","","0","","0","1537042340","1537042390","1537042390","2"
"244","DICE18000244","1537042460","0","0","22","","0","","0","1537042400","1537042450","1537042450","2"
"245","DICE18000245","1537042520","0","0","51","","0","","0","1537042460","1537042510","1537042510","2"
"246","DICE18000246","1537042580","0","0","52","","0","","0","1537042520","1537042570","1537042570","2"
"247","DICE18000247","1537042640","0","0","22","","0","","0","1537042580","1537042630","1537042630","2"
"248","DICE18000248","1537042700","0","0","54","","0","","0","1537042640","1537042690","1537042690","2"
"249","DICE18000249","1537042760","0","0","46","","0","","0","1537042700","1537042750","1537042750","2"
"250","DICE18000250","1537042820","0","0","12","","0","","0","1537042760","1537042810","1537042810","2"
"251","DICE18000251","1537042880","0","0","41","","0","","0","1537042820","1537042870","1537042870","2"
"252","DICE18000252","1537042940","0","0","51","","0","","0","1537042880","1537042930","1537042930","2"
"253","DICE18000253","1537043000","0","0","42","","0","","0","1537042940","1537042990","1537042990","2"
"254","DICE18000254","1537043060","0","0","44","","0","","0","1537043000","1537043050","1537043050","2"
"255","DICE18000255","1537043120","0","0","41","","0","","0","1537043060","1537043110","1537043110","2"
"256","DICE18000256","1537043180","0","0","22","","0","","0","1537043120","1537043170","1537043170","2"
"257","DICE18000257","1537043240","0","0","52","","0","","0","1537043180","1537043230","1537043230","2"
"258","DICE18000258","1537043300","0","0","44","","0","","0","1537043240","1537043290","1537043290","2"
"259","DICE18000259","1537043360","0","0","62","","0","","0","1537043300","1537043350","1537043350","2"
"260","DICE18000260","1537043420","0","0","26","","0","","0","1537043360","1537043410","1537043410","2"
"261","DICE18000261","1537043480","0","0","44","","0","","0","1537043420","1537043470","1537043470","2"
"262","DICE18000262","1537043540","0","0","44","","0","","0","1537043480","1537043530","1537043530","2"
"263","DICE18000263","1537043600","0","0","61","","0","","0","1537043540","1537043590","1537043590","2"
"264","DICE18000264","1537043660","0","0","32","","0","","0","1537043600","1537043650","1537043650","2"
"265","DICE18000265","1537043720","0","0","63","","0","","0","1537043660","1537043710","1537043710","2"
"266","DICE18000266","1537043780","0","0","32","","0","","0","1537043720","1537043770","1537043770","2"
"267","DICE18000267","1537043840","0","0","36","","0","","0","1537043780","1537043830","1537043830","2"
"268","DICE18000268","1537043900","0","0","66","","0","","0","1537043840","1537043890","1537043890","2"
"269","DICE18000269","1537043960","0","0","46","","0","","0","1537043900","1537043950","1537043950","2"
"270","DICE18000270","1537044020","0","0","22","","0","","0","1537043960","1537044010","1537044010","2"
"271","DICE18000271","1537044080","0","0","23","","0","","0","1537044020","1537044070","1537044070","2"
"272","DICE18000272","1537044140","0","0","26","","0","","0","1537044080","1537044130","1537044130","2"
"273","DICE18000273","1537044200","0","0","54","","0","","0","1537044140","1537044190","1537044190","2"
"274","DICE18000274","1537044260","0","0","51","","0","","0","1537044200","1537044250","1537044250","2"
"275","DICE18000275","1537044320","0","0","53","","0","","0","1537044260","1537044310","1537044310","2"
"276","DICE18000276","1537044380","0","0","44","","0","","0","1537044320","1537044370","1537044370","2"
"277","DICE18000277","1537044440","0","0","45","","0","","0","1537044380","1537044430","1537044430","2"
"278","DICE18000278","1537044500","0","0","53","","0","","0","1537044440","1537044490","1537044490","2"
"279","DICE18000279","1537044560","0","0","11","","0","","0","1537044500","1537044550","1537044550","2"
"280","DICE18000280","1537044620","0","0","51","","0","","0","1537044560","1537044610","1537044610","2"
"281","DICE18000281","1537044680","0","0","64","","0","","0","1537044620","1537044670","1537044670","2"
"282","DICE18000282","1537044740","0","0","32","","0","","0","1537044680","1537044730","1537044730","2"
"283","DICE18000283","1537044800","0","0","23","","0","","0","1537044740","1537044790","1537044790","2"
"284","DICE18000284","1537044860","0","0","64","","0","","0","1537044800","1537044850","1537044850","2"
"285","DICE18000285","1537044920","0","0","63","","0","","0","1537044860","1537044910","1537044910","2"
"286","DICE18000286","1537044980","0","0","65","","0","","0","1537044920","1537044970","1537044970","2"
"287","DICE18000287","1537045040","0","0","34","","0","","0","1537044980","1537045030","1537045030","2"
"288","DICE18000288","1537045100","0","0","33","","0","","0","1537045040","1537045090","1537045090","2"
"289","DICE18000289","1537045160","0","0","55","","0","","0","1537045100","1537045150","1537045150","2"
"290","DICE18000290","1537045220","0","0","13","","0","","0","1537045160","1537045210","1537045210","2"
"291","DICE18000291","1537045280","0","0","36","","0","","0","1537045220","1537045270","1537045270","2"
"292","DICE18000292","1537045340","0","0","31","","0","","0","1537045280","1537045330","1537045330","2"
"293","DICE18000293","1537045400","0","0","54","","0","","0","1537045340","1537045390","1537045390","2"
"294","DICE18000294","1537045460","0","0","42","","0","","0","1537045400","1537045450","1537045450","2"
"295","DICE18000295","1537045520","0","0","56","","0","","0","1537045460","1537045510","1537045510","2"
"296","DICE18000296","1537045580","0","0","51","","0","","0","1537045520","1537045570","1537045570","2"
"297","DICE18000297","1537045640","0","0","32","","0","","0","1537045580","1537045630","1537045630","2"
"298","DICE18000298","1537045700","0","0","44","","0","","0","1537045640","1537045690","1537045690","2"
"299","DICE18000299","1537045760","0","0","66","","0","","0","1537045700","1537045750","1537045750","2"
"300","DICE18000300","1537045820","0","0","66","","0","","0","1537045760","1537045810","1537045810","2"
"301","DICE18000301","1537045880","0","0","46","","0","","0","1537045820","1537045870","1537045870","2"
"302","DICE18000302","1537045940","0","0","43","","0","","0","1537045880","1537045930","1537045930","2"
"303","DICE18000303","1537046000","0","0","12","","0","","0","1537045940","1537045990","1537045990","2"
"304","DICE18000304","1537046060","0","0","35","","0","","0","1537046000","1537046050","1537046050","2"
"305","DICE18000305","1537046120","0","0","56","","0","","0","1537046060","1537046110","1537046110","2"
"306","DICE18000306","1537046180","0","0","55","","0","","0","1537046120","1537046170","1537046170","2"
"307","DICE18000307","1537046240","0","0","44","","0","","0","1537046180","1537046230","1537046230","2"
"308","DICE18000308","1537046300","0","0","21","","0","","0","1537046240","1537046290","1537046290","2"
