"id","kjid","Kjsj","Kjdjs","kjsjzt","Kjjg","qq_now","tz_money","odds","zjje","add_time","start_time","edit_time","game_id"
"26","DIAL18000026","1537029360","0","0","10002,20002,30004","","0","","0","1537029300","1537029350","1537029350","4"
"27","DIAL18000027","1537029420","0","0","10002,20002,30008","","0","","0","1537029360","1537029410","1537029410","4"
"28","DIAL18000028","1537029480","0","0","10002,20003,30001","","0","","0","1537029420","1537029470","1537029470","4"
"29","DIAL18000029","1537029540","0","0","10002,20005,30011","","0","","0","1537029480","1537029530","1537029530","4"
"30","DIAL18000030","1537029600","0","0","10001,20002,30003","","0","","0","1537029540","1537029590","1537029590","4"
"31","DIAL18000031","1537029661","0","0","10001,20003,30006","","0","","0","1537029601","1537029650","1537029650","4"
"32","DIAL18000032","1537029720","0","0","10002,20001,30001","","0","","0","1537029660","1537029710","1537029710","4"
"33","DIAL18000033","1537029780","0","0","10002,20003,30008","","0","","0","1537029720","1537029770","1537029770","4"
"34","DIAL18000034","1537029840","0","0","10001,20004,30007","","0","","0","1537029780","1537029830","1537029830","4"
"35","DIAL18000035","1537029900","0","0","10002,20005,30005","","0","","0","1537029840","1537029890","1537029890","4"
"36","DIAL18000036","1537029960","0","0","10001,20003,30004","","0","","0","1537029900","1537029950","1537029950","4"
"37","DIAL18000037","1537030020","0","0","10001,20005,30010","","0","","0","1537029960","1537030010","1537030010","4"
"38","DIAL18000038","1537030080","0","0","10001,20001,30003","","0","","0","1537030020","1537030070","1537030070","4"
"39","DIAL18000039","1537030140","0","0","10001,20003,30004","","0","","0","1537030080","1537030130","1537030130","4"
"40","DIAL18000040","1537030200","0","0","10002,20003,30007","","0","","0","1537030140","1537030190","1537030190","4"
"41","DIAL18000041","1537030261","0","0","10001,20005,30006","","0","","0","1537030201","1537030250","1537030250","4"
"42","DIAL18000042","1537030320","0","0","10001,20002,30005","","0","","0","1537030260","1537030310","1537030310","4"
"43","DIAL18000043","1537030380","0","0","10001,20004,30007","","0","","0","1537030320","1537030370","1537030370","4"
"44","DIAL18000044","1537030440","0","0","10002,20001,30011","","0","","0","1537030380","1537030430","1537030430","4"
"45","DIAL18000045","1537030500","0","0","10002,20004,30003","","0","","0","1537030440","1537030490","1537030490","4"
"46","DIAL18000046","1537030560","0","0","10002,20006,30003","","0","","0","1537030500","1537030550","1537030550","4"
"47","DIAL18000047","1537030620","0","0","10002,20002,30011","","0","","0","1537030560","1537030610","1537030610","4"
"48","DIAL18000048","1537030680","0","0","10001,20005,30011","","0","","0","1537030620","1537030670","1537030670","4"
"49","DIAL18000049","1537030740","0","0","10001,20005,30008","","0","","0","1537030680","1537030730","1537030730","4"
"50","DIAL18000050","1537030800","0","0","10002,20002,30004","","0","","0","1537030740","1537030790","1537030790","4"
"51","DIAL18000051","1537030860","0","0","10002,20003,30012","","0","","0","1537030800","1537030850","1537030850","4"
"52","DIAL18000052","1537030920","0","0","10002,20005,30012","","0","","0","1537030860","1537030910","1537030910","4"
"53","DIAL18000053","1537030980","0","0","10001,20002,30003","","0","","0","1537030920","1537030970","1537030970","4"
"54","DIAL18000054","1537031040","0","0","10002,20002,30002","","0","","0","1537030980","1537031030","1537031030","4"
"55","DIAL18000055","1537031100","0","0","10002,20004,30011","","0","","0","1537031040","1537031090","1537031090","4"
"56","DIAL18000056","1537031160","0","0","10001,20002,30009","","0","","0","1537031100","1537031150","1537031150","4"
"57","DIAL18000057","1537031220","0","0","10001,20005,30010","","0","","0","1537031160","1537031210","1537031210","4"
"58","DIAL18000058","1537031280","0","0","10002,20002,30004","","0","","0","1537031220","1537031270","1537031270","4"
"59","DIAL18000059","1537031340","0","0","10001,20002,30003","","0","","0","1537031280","1537031330","1537031330","4"
"60","DIAL18000060","1537031400","0","0","10002,20003,30011","","0","","0","1537031340","1537031390","1537031390","4"
"61","DIAL18000061","1537031460","0","0","10001,20005,30008","","0","","0","1537031400","1537031450","1537031450","4"
"62","DIAL18000062","1537031520","0","0","10001,20006,30002","","0","","0","1537031460","1537031510","1537031510","4"
"63","DIAL18000063","1537031580","0","0","10002,20006,30007","","0","","0","1537031520","1537031570","1537031570","4"
"64","DIAL18000064","1537031640","0","0","10002,20006,30008","","0","","0","1537031580","1537031630","1537031630","4"
"65","DIAL18000065","1537031700","0","0","10002,20006,30002","","0","","0","1537031640","1537031690","1537031690","4"
"66","DIAL18000066","1537031760","0","0","10001,20004,30010","","0","","0","1537031700","1537031750","1537031750","4"
"67","DIAL18000067","1537031820","0","0","10002,20003,30007","","0","","0","1537031760","1537031810","1537031810","4"
"68","DIAL18000068","1537031880","0","0","10001,20003,30009","","0","","0","1537031820","1537031870","1537031870","4"
"69","DIAL18000069","1537031940","0","0","10002,20003,30007","","0","","0","1537031880","1537031930","1537031930","4"
"70","DIAL18000070","1537032000","0","0","10002,20006,30009","","0","","0","1537031940","1537031990","1537031990","4"
"71","DIAL18000071","1537032060","0","0","10002,20004,30008","","0","","0","1537032000","1537032050","1537032050","4"
"72","DIAL18000072","1537032120","0","0","10001,20002,30003","","0","","0","1537032060","1537032110","1537032110","4"
"73","DIAL18000073","1537032180","0","0","10002,20001,30006","","0","","0","1537032120","1537032170","1537032170","4"
"74","DIAL18000074","1537032240","0","0","10001,20003,30012","","0","","0","1537032180","1537032230","1537032230","4"
"75","DIAL18000075","1537032300","0","0","10001,20004,30004","","0","","0","1537032240","1537032290","1537032290","4"
"76","DIAL18000076","1537032360","0","0","10002,20002,30005","","0","","0","1537032300","1537032350","1537032350","4"
"77","DIAL18000077","1537032420","0","0","10002,20003,30010","","0","","0","1537032360","1537032410","1537032410","4"
"78","DIAL18000078","1537032480","0","0","10002,20004,30003","","0","","0","1537032420","1537032470","1537032470","4"
"79","DIAL18000079","1537032540","0","0","10002,20001,30006","","0","","0","1537032480","1537032530","1537032530","4"
"80","DIAL18000080","1537032600","0","0","10001,20005,30012","","0","","0","1537032540","1537032590","1537032590","4"
"81","DIAL18000081","1537032660","0","0","10002,20002,30011","","0","","0","1537032600","1537032650","1537032650","4"
"82","DIAL18000082","1537032720","0","0","10002,20004,30002","","0","","0","1537032660","1537032710","1537032711","4"
"83","DIAL18000083","1537032780","0","0","10001,20006,30009","","0","","0","1537032720","1537032770","1537032770","4"
"84","DIAL18000084","1537032840","0","0","10001,20005,30009","","0","","0","1537032780","1537032830","1537032830","4"
"85","DIAL18000085","1537032900","0","0","10002,20006,30003","","0","","0","1537032840","1537032890","1537032890","4"
"86","DIAL18000086","1537032960","0","0","10001,20004,30007","","0","","0","1537032900","1537032950","1537032950","4"
"87","DIAL18000087","1537033020","0","0","10002,20001,30001","","0","","0","1537032960","1537033010","1537033010","4"
"88","DIAL18000088","1537033080","0","0","10001,20004,30005","","0","","0","1537033020","1537033070","1537033070","4"
"89","DIAL18000089","1537033140","0","0","10002,20001,30007","","0","","0","1537033080","1537033130","1537033130","4"
"90","DIAL18000090","1537033200","0","0","10001,20006,30009","","0","","0","1537033140","1537033190","1537033190","4"
"91","DIAL18000091","1537033260","0","0","10002,20002,30006","","0","","0","1537033200","1537033250","1537033250","4"
"92","DIAL18000092","1537033320","0","0","10001,20003,30009","","0","","0","1537033260","1537033310","1537033310","4"
"93","DIAL18000093","1537033380","0","0","10002,20006,30005","","0","","0","1537033320","1537033370","1537033370","4"
"94","DIAL18000094","1537033440","0","0","10002,20003,30002","","0","","0","1537033380","1537033430","1537033430","4"
"95","DIAL18000095","1537033500","0","0","10002,20002,30010","","0","","0","1537033440","1537033490","1537033490","4"
"96","DIAL18000096","1537033560","0","0","10002,20004,30005","","0","","0","1537033500","1537033550","1537033550","4"
"97","DIAL18000097","1537033620","0","0","10002,20003,30008","","0","","0","1537033560","1537033610","1537033610","4"
"98","DIAL18000098","1537033680","0","0","10001,20003,30002","","0","","0","1537033620","1537033670","1537033670","4"
"99","DIAL18000099","1537033740","0","0","10002,20006,30010","","0","","0","1537033680","1537033730","1537033730","4"
"100","DIAL18000100","1537033800","0","0","10001,20003,30011","","0","","0","1537033740","1537033790","1537033790","4"
"101","DIAL18000101","1537033860","0","0","10002,20005,30001","","0","","0","1537033800","1537033850","1537033850","4"
"102","DIAL18000102","1537033920","0","0","10002,20003,30002","","0","","0","1537033860","1537033910","1537033910","4"
"103","DIAL18000103","1537033980","0","0","10002,20003,30009","","0","","0","1537033920","1537033970","1537033970","4"
"104","DIAL18000104","1537034040","0","0","10002,20004,30006","","0","","0","1537033980","1537034030","1537034030","4"
"105","DIAL18000105","1537034100","0","0","10001,20004,30004","","0","","0","1537034040","1537034090","1537034090","4"
"106","DIAL18000106","1537034160","0","0","10001,20004,30004","","0","","0","1537034100","1537034150","1537034150","4"
"107","DIAL18000107","1537034220","0","0","10002,20006,30008","","0","","0","1537034160","1537034210","1537034210","4"
"108","DIAL18000108","1537034280","0","0","10001,20003,30007","","0","","0","1537034220","1537034270","1537034270","4"
"109","DIAL18000109","1537034340","0","0","10001,20003,30006","","0","","0","1537034280","1537034330","1537034330","4"
"110","DIAL18000110","1537034400","0","0","10001,20005,30005","","0","","0","1537034340","1537034390","1537034390","4"
"111","DIAL18000111","1537034460","0","0","10001,20006,30007","","0","","0","1537034400","1537034450","1537034450","4"
"112","DIAL18000112","1537034520","0","0","10001,20003,30010","","0","","0","1537034460","1537034510","1537034510","4"
"113","DIAL18000113","1537034580","0","0","10002,20001,30010","","0","","0","1537034520","1537034570","1537034570","4"
"114","DIAL18000114","1537034640","0","0","10002,20005,30011","","0","","0","1537034580","1537034630","1537034630","4"
"115","DIAL18000115","1537034700","0","0","10002,20004,30009","","0","","0","1537034640","1537034690","1537034690","4"
"116","DIAL18000116","1537034760","0","0","10002,20002,30008","","0","","0","1537034700","1537034750","1537034750","4"
"117","DIAL18000117","1537034820","0","0","10001,20002,30011","","0","","0","1537034760","1537034810","1537034811","4"
"118","DIAL18000118","1537034880","0","0","10001,20003,30007","","0","","0","1537034820","1537034870","1537034870","4"
"119","DIAL18000119","1537034940","0","0","10001,20003,30009","","0","","0","1537034880","1537034930","1537034930","4"
"120","DIAL18000120","1537035000","0","0","10002,20002,30010","","0","","0","1537034940","1537034990","1537034990","4"
"121","DIAL18000121","1537035061","0","0","10002,20006,30009","","0","","0","1537035001","1537035050","1537035050","4"
"122","DIAL18000122","1537035120","0","0","10002,20005,30006","","0","","0","1537035060","1537035110","1537035110","4"
"123","DIAL18000123","1537035180","0","0","10002,20005,30006","","0","","0","1537035120","1537035170","1537035170","4"
"124","DIAL18000124","1537035240","0","0","10001,20006,30004","","0","","0","1537035180","1537035230","1537035230","4"
"125","DIAL18000125","1537035300","0","0","10002,20005,30003","","0","","0","1537035240","1537035290","1537035290","4"
"126","DIAL18000126","1537035360","0","0","10001,20002,30003","","0","","0","1537035300","1537035350","1537035350","4"
"127","DIAL18000127","1537035420","0","0","10002,20005,30001","","0","","0","1537035360","1537035410","1537035410","4"
"128","DIAL18000128","1537035480","0","0","10001,20001,30009","","0","","0","1537035420","1537035470","1537035470","4"
"129","DIAL18000129","1537035540","0","0","10002,20001,30007","","0","","0","1537035480","1537035530","1537035530","4"
"130","DIAL18000130","1537035600","0","0","10002,20005,30010","","0","","0","1537035540","1537035590","1537035590","4"
"131","DIAL18000131","1537035660","0","0","10002,20006,30012","","0","","0","1537035600","1537035650","1537035650","4"
"132","DIAL18000132","1537035720","0","0","10001,20006,30002","","0","","0","1537035660","1537035710","1537035710","4"
"133","DIAL18000133","1537035780","0","0","10001,20005,30004","","0","","0","1537035720","1537035770","1537035770","4"
"134","DIAL18000134","1537035840","0","0","10001,20006,30010","","0","","0","1537035780","1537035830","1537035830","4"
"135","DIAL18000135","1537035900","0","0","10001,20005,30011","","0","","0","1537035840","1537035890","1537035890","4"
"136","DIAL18000136","1537035960","0","0","10002,20002,30006","","0","","0","1537035900","1537035950","1537035950","4"
"137","DIAL18000137","1537036020","0","0","10001,20005,30009","","0","","0","1537035960","1537036010","1537036010","4"
"138","DIAL18000138","1537036080","0","0","10001,20004,30004","","0","","0","1537036020","1537036070","1537036070","4"
"139","DIAL18000139","1537036140","0","0","10002,20006,30011","","0","","0","1537036080","1537036130","1537036130","4"
"140","DIAL18000140","1537036200","0","0","10002,20004,30012","","0","","0","1537036140","1537036190","1537036190","4"
"141","DIAL18000141","1537036261","0","0","10001,20006,30007","","0","","0","1537036201","1537036250","1537036250","4"
"142","DIAL18000142","1537036320","0","0","10001,20004,30007","","0","","0","1537036260","1537036310","1537036310","4"
"143","DIAL18000143","1537036380","0","0","10001,20005,30012","","0","","0","1537036320","1537036370","1537036370","4"
"144","DIAL18000144","1537036440","0","0","10002,20005,30010","","0","","0","1537036380","1537036430","1537036430","4"
"145","DIAL18000145","1537036500","0","0","10002,20005,30011","","0","","0","1537036440","1537036490","1537036490","4"
"146","DIAL18000146","1537036560","0","0","10001,20006,30009","","0","","0","1537036500","1537036550","1537036550","4"
"147","DIAL18000147","1537036620","0","0","10001,20005,30011","","0","","0","1537036560","1537036610","1537036610","4"
"148","DIAL18000148","1537036680","0","0","10002,20006,30002","","0","","0","1537036620","1537036670","1537036670","4"
"149","DIAL18000149","1537036740","0","0","10001,20005,30001","","0","","0","1537036680","1537036730","1537036730","4"
"150","DIAL18000150","1537036800","0","0","10001,20003,30009","","0","","0","1537036740","1537036790","1537036790","4"
"151","DIAL18000151","1537036860","0","0","10002,20005,30012","","0","","0","1537036800","1537036850","1537036850","4"
"152","DIAL18000152","1537036920","0","0","10001,20001,30011","","0","","0","1537036860","1537036910","1537036910","4"
"153","DIAL18000153","1537036980","0","0","10002,20001,30010","","0","","0","1537036920","1537036970","1537036970","4"
"154","DIAL18000154","1537037040","0","0","10001,20001,30001","","0","","0","1537036980","1537037030","1537037030","4"
"155","DIAL18000155","1537037100","0","0","10002,20001,30004","","0","","0","1537037040","1537037090","1537037090","4"
"156","DIAL18000156","1537037160","0","0","10001,20001,30007","","0","","0","1537037100","1537037150","1537037150","4"
"157","DIAL18000157","1537037220","0","0","10002,20001,30002","","0","","0","1537037160","1537037210","1537037210","4"
"158","DIAL18000158","1537037280","0","0","10002,20001,30010","","0","","0","1537037220","1537037270","1537037270","4"
"159","DIAL18000159","1537037340","0","0","10002,20001,30011","","0","","0","1537037280","1537037330","1537037330","4"
"160","DIAL18000160","1537037400","0","0","10002,20004,30006","","0","","0","1537037340","1537037390","1537037390","4"
"161","DIAL18000161","1537037460","0","0","10001,20002,30008","","0","","0","1537037400","1537037450","1537037450","4"
"162","DIAL18000162","1537037520","0","0","10002,20002,30005","","0","","0","1537037460","1537037510","1537037510","4"
"163","DIAL18000163","1537037580","0","0","10001,20006,30004","","0","","0","1537037520","1537037570","1537037570","4"
"164","DIAL18000164","1537037640","0","0","10001,20001,30010","","0","","0","1537037580","1537037630","1537037630","4"
"165","DIAL18000165","1537037700","0","0","10002,20003,30006","","0","","0","1537037640","1537037690","1537037690","4"
"166","DIAL18000166","1537037760","0","0","10001,20006,30003","","0","","0","1537037700","1537037750","1537037750","4"
"167","DIAL18000167","1537037820","0","0","10001,20001,30003","","0","","0","1537037760","1537037810","1537037810","4"
"168","DIAL18000168","1537037880","0","0","10002,20001,30007","","0","","0","1537037820","1537037870","1537037870","4"
"169","DIAL18000169","1537037940","0","0","10001,20002,30007","","0","","0","1537037880","1537037930","1537037930","4"
"170","DIAL18000170","1537038000","0","0","10002,20001,30007","","0","","0","1537037940","1537037990","1537037990","4"
"171","DIAL18000171","1537038060","0","0","10001,20001,30011","","0","","0","1537038000","1537038050","1537038050","4"
"172","DIAL18000172","1537038120","0","0","10001,20001,30007","","0","","0","1537038060","1537038110","1537038110","4"
"173","DIAL18000173","1537038180","0","0","10001,20005,30009","","0","","0","1537038120","1537038170","1537038170","4"
"174","DIAL18000174","1537038240","0","0","10002,20004,30005","","0","","0","1537038180","1537038230","1537038230","4"
"175","DIAL18000175","1537038300","0","0","10002,20005,30008","","0","","0","1537038240","1537038290","1537038290","4"
"176","DIAL18000176","1537038360","0","0","10001,20003,30009","","0","","0","1537038300","1537038350","1537038350","4"
"177","DIAL18000177","1537038420","0","0","10002,20001,30007","","0","","0","1537038360","1537038410","1537038410","4"
"178","DIAL18000178","1537038480","0","0","10001,20004,30010","","0","","0","1537038420","1537038470","1537038470","4"
"179","DIAL18000179","1537038540","0","0","10002,20004,30003","","0","","0","1537038480","1537038530","1537038530","4"
"180","DIAL18000180","1537038600","0","0","10001,20004,30012","","0","","0","1537038540","1537038590","1537038590","4"
"181","DIAL18000181","1537038660","0","0","10001,20004,30001","","0","","0","1537038600","1537038650","1537038650","4"
"182","DIAL18000182","1537038720","0","0","10001,20006,30008","","0","","0","1537038660","1537038710","1537038710","4"
"183","DIAL18000183","1537038780","0","0","10002,20002,30001","","0","","0","1537038720","1537038770","1537038770","4"
"184","DIAL18000184","1537038840","0","0","10002,20002,30004","","0","","0","1537038780","1537038830","1537038830","4"
"185","DIAL18000185","1537038900","0","0","10002,20001,30003","","0","","0","1537038840","1537038890","1537038890","4"
"186","DIAL18000186","1537038960","0","0","10002,20005,30005","","0","","0","1537038900","1537038950","1537038950","4"
"187","DIAL18000187","1537039020","0","0","10001,20003,30001","","0","","0","1537038960","1537039010","1537039010","4"
"188","DIAL18000188","1537039080","0","0","10001,20002,30007","","0","","0","1537039020","1537039070","1537039070","4"
"189","DIAL18000189","1537039140","0","0","10001,20005,30002","","0","","0","1537039080","1537039130","1537039130","4"
"190","DIAL18000190","1537039200","0","0","10001,20003,30012","","0","","0","1537039140","1537039190","1537039190","4"
"191","DIAL18000191","1537039260","0","0","10002,20005,30007","","0","","0","1537039200","1537039250","1537039250","4"
"192","DIAL18000192","1537039320","0","0","10002,20001,30004","","0","","0","1537039260","1537039310","1537039310","4"
"193","DIAL18000193","1537039380","0","0","10001,20005,30003","","0","","0","1537039320","1537039370","1537039370","4"
"194","DIAL18000194","1537039440","0","0","10001,20005,30006","","0","","0","1537039380","1537039430","1537039430","4"
"195","DIAL18000195","1537039500","0","0","10002,20004,30004","","0","","0","1537039440","1537039490","1537039490","4"
"196","DIAL18000196","1537039560","0","0","10001,20001,30008","","0","","0","1537039500","1537039550","1537039550","4"
"197","DIAL18000197","1537039620","0","0","10001,20002,30011","","0","","0","1537039560","1537039610","1537039610","4"
"198","DIAL18000198","1537039680","0","0","10002,20004,30006","","0","","0","1537039620","1537039670","1537039670","4"
"199","DIAL18000199","1537039740","0","0","10002,20002,30009","","0","","0","1537039680","1537039730","1537039730","4"
"200","DIAL18000200","1537039800","0","0","10002,20003,30009","","0","","0","1537039740","1537039790","1537039790","4"
"201","DIAL18000201","1537039860","0","0","10002,20004,30012","","0","","0","1537039800","1537039850","1537039850","4"
"202","DIAL18000202","1537039920","0","0","10001,20006,30004","","0","","0","1537039860","1537039910","1537039910","4"
"203","DIAL18000203","1537039980","0","0","10001,20006,30012","","0","","0","1537039920","1537039970","1537039970","4"
"204","DIAL18000204","1537040040","0","0","10001,20001,30001","","0","","0","1537039980","1537040030","1537040030","4"
"205","DIAL18000205","1537040100","0","0","10001,20006,30009","","0","","0","1537040040","1537040090","1537040090","4"
"206","DIAL18000206","1537040160","0","0","10002,20002,30009","","0","","0","1537040100","1537040150","1537040150","4"
"207","DIAL18000207","1537040220","0","0","10001,20001,30005","","0","","0","1537040160","1537040210","1537040210","4"
"208","DIAL18000208","1537040280","0","0","10002,20002,30010","","0","","0","1537040220","1537040270","1537040270","4"
"209","DIAL18000209","1537040340","0","0","10002,20002,30007","","0","","0","1537040280","1537040330","1537040330","4"
"210","DIAL18000210","1537040400","0","0","10002,20003,30010","","0","","0","1537040340","1537040390","1537040390","4"
"211","DIAL18000211","1537040460","0","0","10002,20004,30001","","0","","0","1537040400","1537040450","1537040450","4"
"212","DIAL18000212","1537040520","0","0","10002,20006,30001","","0","","0","1537040460","1537040510","1537040510","4"
"213","DIAL18000213","1537040580","0","0","10002,20004,30008","","0","","0","1537040520","1537040570","1537040570","4"
"214","DIAL18000214","1537040640","0","0","10002,20003,30002","","0","","0","1537040580","1537040630","1537040630","4"
"215","DIAL18000215","1537040700","0","0","10002,20004,30002","","0","","0","1537040640","1537040690","1537040690","4"
"216","DIAL18000216","1537040760","0","0","10002,20005,30011","","0","","0","1537040700","1537040750","1537040750","4"
"217","DIAL18000217","1537040820","0","0","10002,20006,30009","","0","","0","1537040760","1537040810","1537040810","4"
"218","DIAL18000218","1537040880","0","0","10001,20002,30009","","0","","0","1537040820","1537040870","1537040870","4"
"219","DIAL18000219","1537040940","0","0","10001,20001,30003","","0","","0","1537040880","1537040930","1537040930","4"
"220","DIAL18000220","1537041000","0","0","10001,20006,30010","","0","","0","1537040940","1537040990","1537040990","4"
"221","DIAL18000221","1537041060","0","0","10001,20005,30009","","0","","0","1537041000","1537041050","1537041050","4"
"222","DIAL18000222","1537041120","0","0","10002,20002,30008","","0","","0","1537041060","1537041110","1537041110","4"
"223","DIAL18000223","1537041180","0","0","10002,20004,30011","","0","","0","1537041120","1537041170","1537041170","4"
"224","DIAL18000224","1537041240","0","0","10001,20002,30001","","0","","0","1537041180","1537041230","1537041230","4"
"225","DIAL18000225","1537041300","0","0","10001,20003,30012","","0","","0","1537041240","1537041290","1537041290","4"
"226","DIAL18000226","1537041360","0","0","10001,20004,30007","","0","","0","1537041300","1537041350","1537041350","4"
"227","DIAL18000227","1537041420","0","0","10001,20003,30010","","0","","0","1537041360","1537041410","1537041410","4"
"228","DIAL18000228","1537041480","0","0","10001,20005,30011","","0","","0","1537041420","1537041470","1537041470","4"
"229","DIAL18000229","1537041540","0","0","10002,20005,30009","","0","","0","1537041480","1537041530","1537041530","4"
"230","DIAL18000230","1537041600","0","0","10002,20006,30002","","0","","0","1537041540","1537041590","1537041590","4"
"231","DIAL18000231","1537041660","0","0","10001,20001,30001","","0","","0","1537041600","1537041650","1537041650","4"
"232","DIAL18000232","1537041720","0","0","10002,20006,30004","","0","","0","1537041660","1537041710","1537041710","4"
"233","DIAL18000233","1537041780","0","0","10001,20006,30007","","0","","0","1537041720","1537041770","1537041770","4"
"234","DIAL18000234","1537041840","0","0","10001,20001,30011","","0","","0","1537041780","1537041830","1537041830","4"
"235","DIAL18000235","1537041900","0","0","10001,20001,30008","","0","","0","1537041840","1537041890","1537041890","4"
"236","DIAL18000236","1537041960","0","0","10002,20002,30008","","0","","0","1537041900","1537041950","1537041950","4"
"237","DIAL18000237","1537042020","0","0","10001,20006,30008","","0","","0","1537041960","1537042010","1537042010","4"
"238","DIAL18000238","1537042080","0","0","10001,20005,30002","","0","","0","1537042020","1537042070","1537042070","4"
"239","DIAL18000239","1537042140","0","0","10002,20004,30001","","0","","0","1537042080","1537042130","1537042130","4"
"240","DIAL18000240","1537042200","0","0","10001,20004,30001","","0","","0","1537042140","1537042190","1537042190","4"
"241","DIAL18000241","1537042260","0","0","10001,20004,30002","","0","","0","1537042200","1537042250","1537042250","4"
"242","DIAL18000242","1537042320","0","0","10001,20002,30004","","0","","0","1537042260","1537042310","1537042310","4"
"243","DIAL18000243","1537042380","0","0","10002,20001,30012","","0","","0","1537042320","1537042370","1537042370","4"
"244","DIAL18000244","1537042440","0","0","10002,20002,30008","","0","","0","1537042380","1537042430","1537042430","4"
"245","DIAL18000245","1537042500","0","0","10001,20001,30010","","0","","0","1537042440","1537042490","1537042490","4"
"246","DIAL18000246","1537042560","0","0","10002,20001,30011","","0","","0","1537042500","1537042550","1537042550","4"
"247","DIAL18000247","1537042620","0","0","10001,20005,30009","","0","","0","1537042560","1537042610","1537042610","4"
"248","DIAL18000248","1537042680","0","0","10001,20004,30007","","0","","0","1537042620","1537042670","1537042670","4"
"249","DIAL18000249","1537042740","0","0","10001,20003,30012","","0","","0","1537042680","1537042730","1537042730","4"
"250","DIAL18000250","1537042800","0","0","10001,20003,30005","","0","","0","1537042740","1537042790","1537042790","4"
"251","DIAL18000251","1537042860","0","0","10002,20005,30009","","0","","0","1537042800","1537042850","1537042850","4"
"252","DIAL18000252","1537042920","0","0","10002,20002,30005","","0","","0","1537042860","1537042910","1537042910","4"
"253","DIAL18000253","1537042980","0","0","10001,20002,30001","","0","","0","1537042920","1537042970","1537042970","4"
"254","DIAL18000254","1537043040","0","0","10001,20004,30008","","0","","0","1537042980","1537043030","1537043030","4"
"255","DIAL18000255","1537043100","0","0","10002,20001,30011","","0","","0","1537043040","1537043090","1537043090","4"
"256","DIAL18000256","1537043160","0","0","10001,20005,30008","","0","","0","1537043100","1537043150","1537043150","4"
"257","DIAL18000257","1537043220","0","0","10002,20004,30004","","0","","0","1537043160","1537043210","1537043210","4"
"258","DIAL18000258","1537043280","0","0","10002,20001,30003","","0","","0","1537043220","1537043270","1537043270","4"
"259","DIAL18000259","1537043340","0","0","10001,20004,30012","","0","","0","1537043280","1537043330","1537043330","4"
"260","DIAL18000260","1537043400","0","0","10001,20001,30010","","0","","0","1537043340","1537043390","1537043390","4"
"261","DIAL18000261","1537043460","0","0","10002,20004,30008","","0","","0","1537043400","1537043450","1537043450","4"
