"id","kjid","Kjsj","Kjdjs","kjsjzt","Kjjg","qq_now","tz_money","odds","zjje","add_time","start_time","edit_time","game_id"
"22","DIAL18000022","1536890340","0","0","10001,20004,30007","","0","","0","1536890280","1536890330","1536890330","4"
"23","DIAL18000023","1536890400","0","0","10001,20001,30011","","0","","0","1536890340","1536890390","1536890390","4"
"24","DIAL18000024","1536890460","0","0","10002,20002,30006","","0","","0","1536890400","1536890450","1536890450","4"
"25","DIAL18000025","1536890520","0","0","10001,20003,30002","","0","","0","1536890460","1536890510","1536890510","4"
"26","DIAL18000026","1536890580","0","0","10001,20006,30007","","0","","0","1536890520","1536890570","1536890570","4"
"27","DIAL18000027","1536890640","0","0","10001,20005,30004","","0","","0","1536890580","1536890630","1536890630","4"
"28","DIAL18000028","1536890700","0","0","10002,20005,30005","","0","","0","1536890640","1536890690","1536890690","4"
"29","DIAL18000029","1536890760","0","0","10001,20003,30007","","0","","0","1536890700","1536890750","1536890750","4"
"30","DIAL18000030","1536890820","0","0","10002,20002,30001","","0","","0","1536890760","1536890810","1536890810","4"
"31","DIAL18000031","1536890880","0","0","10001,20003,30008","","0","","0","1536890820","1536890870","1536890870","4"
"32","DIAL18000032","1536890940","0","0","10002,20006,30003","","0","","0","1536890880","1536890930","1536890930","4"
"33","DIAL18000033","1536891000","0","0","10001,20002,30004","","0","","0","1536890940","1536890990","1536890990","4"
"34","DIAL18000034","1536891060","0","0","10002,20001,30009","","0","","0","1536891000","1536891050","1536891050","4"
"35","DIAL18000035","1536891120","0","0","10002,20004,30002","","0","","0","1536891060","1536891110","1536891110","4"
"36","DIAL18000036","1536891180","0","0","10002,20004,30001","","0","","0","1536891120","1536891170","1536891170","4"
"37","DIAL18000037","1536891240","0","0","10002,20003,30004","","0","","0","1536891180","1536891230","1536891230","4"
"38","DIAL18000038","1536891300","0","0","10002,20005,30006","","0","","0","1536891240","1536891290","1536891290","4"
"39","DIAL18000039","1536891360","0","0","10001,20001,30003","","0","","0","1536891300","1536891350","1536891350","4"
"40","DIAL18000040","1536891420","0","0","10002,20002,30010","","0","","0","1536891360","1536891410","1536891410","4"
"41","DIAL18000041","1536891480","0","0","10001,20004,30001","","0","","0","1536891420","1536891470","1536891470","4"
"42","DIAL18000042","1536891540","0","0","10002,20004,30003","","0","","0","1536891480","1536891530","1536891530","4"
"43","DIAL18000043","1536891600","0","0","10001,20002,30002","","0","","0","1536891540","1536891590","1536891590","4"
"44","DIAL18000044","1536891662","0","0","10001,20001,30003","","0","","0","1536891602","1536891650","1536891650","4"
"45","DIAL18000045","1536891720","0","0","10002,20002,30011","","0","","0","1536891660","1536891710","1536891710","4"
"46","DIAL18000046","1536891780","0","0","10001,20002,30004","","0","","0","1536891720","1536891770","1536891770","4"
"47","DIAL18000047","1536891840","0","0","10001,20006,30009","","0","","0","1536891780","1536891830","1536891830","4"
"48","DIAL18000048","1536891900","0","0","10002,20004,30007","","0","","0","1536891840","1536891890","1536891890","4"
"49","DIAL18000049","1536891960","0","0","10001,20004,30012","","0","","0","1536891900","1536891950","1536891950","4"
"50","DIAL18000050","1536892020","0","0","10002,20004,30001","","0","","0","1536891960","1536892010","1536892010","4"
"51","DIAL18000051","1536892080","0","0","10001,20005,30011","","0","","0","1536892020","1536892070","1536892070","4"
"52","DIAL18000052","1536892140","0","0","10002,20005,30009","","0","","0","1536892080","1536892130","1536892130","4"
"53","DIAL18000053","1536892200","0","0","10002,20005,30010","","0","","0","1536892140","1536892190","1536892190","4"
"54","DIAL18000054","1536892261","0","0","10002,20001,30006","","0","","0","1536892201","1536892250","1536892250","4"
"55","DIAL18000055","1536892320","0","0","10002,20003,30004","","0","","0","1536892260","1536892310","1536892310","4"
"56","DIAL18000056","1536892380","0","0","10001,20001,30007","","0","","0","1536892320","1536892370","1536892370","4"
"57","DIAL18000057","1536892440","0","0","10001,20005,30001","","0","","0","1536892380","1536892430","1536892430","4"
"58","DIAL18000058","1536892500","0","0","10002,20003,30004","","0","","0","1536892440","1536892490","1536892490","4"
"59","DIAL18000059","1536892560","0","0","10001,20002,30002","","0","","0","1536892500","1536892550","1536892550","4"
"60","DIAL18000060","1536892620","0","0","10001,20002,30010","","0","","0","1536892560","1536892610","1536892610","4"
"61","DIAL18000061","1536892680","0","0","10002,20006,30011","","0","","0","1536892620","1536892670","1536892670","4"
"62","DIAL18000062","1536892740","0","0","10001,20004,30010","","0","","0","1536892680","1536892730","1536892730","4"
"63","DIAL18000063","1536892800","0","0","10002,20005,30008","","0","","0","1536892740","1536892790","1536892790","4"
"64","DIAL18000064","1536892860","0","0","10002,20005,30006","","0","","0","1536892800","1536892850","1536892850","4"
"65","DIAL18000065","1536892920","0","0","10002,20006,30006","","0","","0","1536892860","1536892910","1536892910","4"
"66","DIAL18000066","1536892980","0","0","10002,20006,30010","","0","","0","1536892920","1536892970","1536892970","4"
"67","DIAL18000067","1536893040","0","0","10001,20004,30004","","0","","0","1536892980","1536893030","1536893030","4"
"68","DIAL18000068","1536893100","0","0","10001,20002,30008","","0","","0","1536893040","1536893090","1536893090","4"
"69","DIAL18000069","1536893160","0","0","10002,20005,30003","","0","","0","1536893100","1536893150","1536893150","4"
"70","DIAL18000070","1536893220","0","0","10001,20002,30001","","0","","0","1536893160","1536893210","1536893210","4"
"71","DIAL18000071","1536893280","0","0","10001,20005,30012","","0","","0","1536893220","1536893270","1536893270","4"
"72","DIAL18000072","1536893340","0","0","10001,20001,30009","","0","","0","1536893280","1536893330","1536893330","4"
"73","DIAL18000073","1536893400","0","0","10001,20002,30006","","0","","0","1536893340","1536893390","1536893390","4"
"74","DIAL18000074","1536893460","0","0","10002,20001,30002","","0","","0","1536893400","1536893450","1536893450","4"
"75","DIAL18000075","1536893520","0","0","10002,20002,30002","","0","","0","1536893460","1536893510","1536893510","4"
"76","DIAL18000076","1536893580","0","0","10001,20001,30006","","0","","0","1536893520","1536893570","1536893570","4"
"77","DIAL18000077","1536893640","0","0","10001,20006,30002","","0","","0","1536893580","1536893630","1536893630","4"
"78","DIAL18000078","1536893700","0","0","10001,20004,30002","","0","","0","1536893640","1536893690","1536893690","4"
"79","DIAL18000079","1536893760","0","0","10002,20002,30006","","0","","0","1536893700","1536893750","1536893750","4"
"80","DIAL18000080","1536893820","0","0","10001,20002,30004","","0","","0","1536893760","1536893810","1536893810","4"
"81","DIAL18000081","1536893880","0","0","10002,20003,30006","","0","","0","1536893820","1536893870","1536893870","4"
"82","DIAL18000082","1536893940","0","0","10001,20003,30010","","0","","0","1536893880","1536893930","1536893930","4"
"83","DIAL18000083","1536894000","0","0","10002,20006,30012","","0","","0","1536893940","1536893990","1536893990","4"
"84","DIAL18000084","1536894060","0","0","10002,20003,30002","","0","","0","1536894000","1536894050","1536894050","4"
"85","DIAL18000085","1536894120","0","0","10002,20002,30005","","0","","0","1536894060","1536894110","1536894110","4"
"86","DIAL18000086","1536894180","0","0","10002,20005,30008","","0","","0","1536894120","1536894170","1536894170","4"
"87","DIAL18000087","1536894240","0","0","10001,20005,30004","","0","","0","1536894180","1536894230","1536894230","4"
"88","DIAL18000088","1536894300","0","0","10001,20006,30002","","0","","0","1536894240","1536894290","1536894290","4"
"89","DIAL18000089","1536894360","0","0","10002,20003,30005","","0","","0","1536894300","1536894350","1536894350","4"
"90","DIAL18000090","1536894420","0","0","10002,20005,30002","","0","","0","1536894360","1536894410","1536894410","4"
"91","DIAL18000091","1536894480","0","0","10002,20002,30003","","0","","0","1536894420","1536894470","1536894470","4"
"92","DIAL18000092","1536894540","0","0","10001,20003,30007","","0","","0","1536894480","1536894530","1536894530","4"
"93","DIAL18000093","1536894600","0","0","10002,20004,30005","","0","","0","1536894540","1536894590","1536894590","4"
"94","DIAL18000094","1536894660","0","0","10002,20002,30006","","0","","0","1536894600","1536894650","1536894650","4"
"95","DIAL18000095","1536894720","0","0","10002,20001,30006","","0","","0","1536894660","1536894710","1536894710","4"
"96","DIAL18000096","1536894780","0","0","10001,20001,30011","","0","","0","1536894720","1536894770","1536894770","4"
"97","DIAL18000097","1536894840","0","0","10002,20003,30005","","0","","0","1536894780","1536894830","1536894830","4"
"98","DIAL18000098","1536894900","0","0","10002,20004,30005","","0","","0","1536894840","1536894890","1536894890","4"
"99","DIAL18000099","1536894960","0","0","10001,20003,30005","","0","","0","1536894900","1536894950","1536894950","4"
"100","DIAL18000100","1536895020","0","0","10002,20001,30011","","0","","0","1536894960","1536895010","1536895010","4"
"101","DIAL18000101","1536895080","0","0","10002,20002,30008","","0","","0","1536895020","1536895070","1536895070","4"
"102","DIAL18000102","1536895140","0","0","10001,20001,30007","","0","","0","1536895080","1536895130","1536895130","4"
"103","DIAL18000103","1536895200","0","0","10002,20002,30010","","0","","0","1536895140","1536895190","1536895190","4"
"104","DIAL18000104","1536895261","0","0","10001,20004,30009","","0","","0","1536895201","1536895250","1536895250","4"
"105","DIAL18000105","1536895320","0","0","10001,20005,30002","","0","","0","1536895260","1536895310","1536895310","4"
"106","DIAL18000106","1536895380","0","0","10001,20003,30005","","0","","0","1536895320","1536895370","1536895370","4"
"107","DIAL18000107","1536895440","0","0","10001,20004,30005","","0","","0","1536895380","1536895430","1536895430","4"
"108","DIAL18000108","1536895500","0","0","10001,20005,30006","","0","","0","1536895440","1536895490","1536895490","4"
"109","DIAL18000109","1536895560","0","0","10002,20001,30012","","0","","0","1536895500","1536895550","1536895550","4"
"110","DIAL18000110","1536895620","0","0","10002,20001,30009","","0","","0","1536895560","1536895610","1536895610","4"
"111","DIAL18000111","1536895680","0","0","10002,20005,30012","","0","","0","1536895620","1536895670","1536895670","4"
"112","DIAL18000112","1536895740","0","0","10001,20005,30007","","0","","0","1536895680","1536895730","1536895730","4"
"113","DIAL18000113","1536895800","0","0","10002,20003,30008","","0","","0","1536895740","1536895790","1536895790","4"
"114","DIAL18000114","1536895861","0","0","10001,20001,30010","","0","","0","1536895801","1536895850","1536895850","4"
"115","DIAL18000115","1536895920","0","0","10001,20005,30003","","0","","0","1536895860","1536895910","1536895910","4"
"116","DIAL18000116","1536895980","0","0","10001,20002,30012","","0","","0","1536895920","1536895970","1536895970","4"
"117","DIAL18000117","1536896040","0","0","10002,20006,30011","","0","","0","1536895980","1536896030","1536896030","4"
"118","DIAL18000118","1536896100","0","0","10001,20005,30001","","0","","0","1536896040","1536896090","1536896090","4"
"119","DIAL18000119","1536896160","0","0","10001,20003,30004","","0","","0","1536896100","1536896150","1536896150","4"
"120","DIAL18000120","1536896220","0","0","10002,20002,30001","","0","","0","1536896160","1536896210","1536896210","4"
"121","DIAL18000121","1536896280","0","0","10001,20005,30011","","0","","0","1536896220","1536896270","1536896270","4"
"122","DIAL18000122","1536896340","0","0","10002,20001,30004","","0","","0","1536896280","1536896330","1536896330","4"
"123","DIAL18000123","1536896400","0","0","10002,20001,30010","","0","","0","1536896340","1536896390","1536896390","4"
"124","DIAL18000124","1536896460","0","0","10002,20003,30001","","0","","0","1536896400","1536896450","1536896450","4"
"125","DIAL18000125","1536896520","0","0","10002,20005,30004","","0","","0","1536896460","1536896510","1536896510","4"
"126","DIAL18000126","1536896580","0","0","10001,20002,30005","","0","","0","1536896520","1536896570","1536896570","4"
"127","DIAL18000127","1536896640","0","0","10001,20003,30007","","0","","0","1536896580","1536896630","1536896630","4"
"128","DIAL18000128","1536896700","0","0","10002,20002,30012","","0","","0","1536896640","1536896690","1536896690","4"
"129","DIAL18000129","1536896760","0","0","10001,20004,30005","","0","","0","1536896700","1536896750","1536896750","4"
"130","DIAL18000130","1536896820","0","0","10001,20004,30001","","0","","0","1536896760","1536896810","1536896810","4"
"131","DIAL18000131","1536896880","0","0","10001,20004,30003","","0","","0","1536896820","1536896870","1536896870","4"
"132","DIAL18000132","1536896940","0","0","10002,20001,30003","","0","","0","1536896880","1536896930","1536896930","4"
"133","DIAL18000133","1536897000","0","0","10001,20004,30007","","0","","0","1536896940","1536896990","1536896990","4"
"134","DIAL18000134","1536897060","0","0","10001,20002,30001","","0","","0","1536897000","1536897050","1536897050","4"
"135","DIAL18000135","1536897120","0","0","10002,20002,30003","","0","","0","1536897060","1536897110","1536897110","4"
"136","DIAL18000136","1536897180","0","0","10001,20006,30003","","0","","0","1536897120","1536897170","1536897170","4"
"137","DIAL18000137","1536897240","0","0","10002,20001,30005","","0","","0","1536897180","1536897230","1536897230","4"
"138","DIAL18000138","1536897300","0","0","10002,20004,30009","","0","","0","1536897240","1536897290","1536897290","4"
"139","DIAL18000139","1536897360","0","0","10002,20004,30012","","0","","0","1536897300","1536897350","1536897350","4"
"140","DIAL18000140","1536897420","0","0","10001,20006,30012","","0","","0","1536897360","1536897410","1536897410","4"
"141","DIAL18000141","1536897480","0","0","10001,20004,30003","","0","","0","1536897420","1536897470","1536897470","4"
"142","DIAL18000142","1536897540","0","0","10001,20005,30009","","0","","0","1536897480","1536897530","1536897530","4"
"143","DIAL18000143","1536897600","0","0","10001,20004,30004","","0","","0","1536897540","1536897590","1536897590","4"
"144","DIAL18000144","1536897660","0","0","10002,20004,30005","","0","","0","1536897600","1536897650","1536897650","4"
"145","DIAL18000145","1536897720","0","0","10001,20002,30007","","0","","0","1536897660","1536897710","1536897710","4"
"146","DIAL18000146","1536897780","0","0","10002,20002,30009","","0","","0","1536897720","1536897770","1536897770","4"
"147","DIAL18000147","1536897840","0","0","10002,20001,30005","","0","","0","1536897780","1536897830","1536897830","4"
"148","DIAL18000148","1536897900","0","0","10001,20003,30001","","0","","0","1536897840","1536897890","1536897890","4"
"149","DIAL18000149","1536897960","0","0","10002,20001,30011","","0","","0","1536897900","1536897950","1536897950","4"
"150","DIAL18000150","1536898020","0","0","10001,20002,30007","","0","","0","1536897960","1536898010","1536898010","4"
"151","DIAL18000151","1536898080","0","0","10001,20003,30001","","0","","0","1536898020","1536898070","1536898070","4"
"152","DIAL18000152","1536898140","0","0","10001,20004,30001","","0","","0","1536898080","1536898130","1536898130","4"
"153","DIAL18000153","1536898200","0","0","10002,20005,30008","","0","","0","1536898140","1536898190","1536898190","4"
"154","DIAL18000154","1536898261","0","0","10002,20004,30003","","0","","0","1536898201","1536898250","1536898250","4"
"155","DIAL18000155","1536898320","0","0","10001,20005,30006","","0","","0","1536898260","1536898310","1536898310","4"
"156","DIAL18000156","1536898380","0","0","10002,20005,30009","","0","","0","1536898320","1536898370","1536898370","4"
"157","DIAL18000157","1536898440","0","0","10002,20002,30007","","0","","0","1536898380","1536898430","1536898430","4"
"158","DIAL18000158","1536898500","0","0","10001,20006,30003","","0","","0","1536898440","1536898490","1536898490","4"
"159","DIAL18000159","1536898560","0","0","10001,20001,30008","","0","","0","1536898500","1536898550","1536898550","4"
"160","DIAL18000160","1536898620","0","0","10002,20006,30004","","0","","0","1536898560","1536898610","1536898610","4"
"161","DIAL18000161","1536898680","0","0","10001,20006,30011","","0","","0","1536898620","1536898670","1536898670","4"
"162","DIAL18000162","1536898740","0","0","10002,20003,30011","","0","","0","1536898680","1536898730","1536898730","4"
"163","DIAL18000163","1536898800","0","0","10002,20003,30006","","0","","0","1536898740","1536898790","1536898790","4"
"164","DIAL18000164","1536898860","0","0","10001,20001,30004","","0","","0","1536898800","1536898850","1536898850","4"
"165","DIAL18000165","1536898920","0","0","10001,20004,30008","","0","","0","1536898860","1536898910","1536898910","4"
"166","DIAL18000166","1536898980","0","0","10002,20004,30004","","0","","0","1536898920","1536898970","1536898970","4"
"167","DIAL18000167","1536899040","0","0","10002,20004,30003","","0","","0","1536898980","1536899030","1536899030","4"
"168","DIAL18000168","1536899100","0","0","10002,20006,30006","","0","","0","1536899040","1536899090","1536899090","4"
"169","DIAL18000169","1536899160","0","0","10001,20005,30002","","0","","0","1536899100","1536899150","1536899150","4"
"170","DIAL18000170","1536899220","0","0","10002,20006,30003","","0","","0","1536899160","1536899210","1536899210","4"
"171","DIAL18000171","1536899280","0","0","10001,20003,30008","","0","","0","1536899220","1536899270","1536899270","4"
"172","DIAL18000172","1536899340","0","0","10002,20001,30008","","0","","0","1536899280","1536899330","1536899330","4"
"173","DIAL18000173","1536899400","0","0","10002,20002,30004","","0","","0","1536899340","1536899390","1536899390","4"
"174","DIAL18000174","1536899460","0","0","10002,20005,30002","","0","","0","1536899400","1536899450","1536899450","4"
"175","DIAL18000175","1536899520","0","0","10002,20005,30004","","0","","0","1536899460","1536899510","1536899510","4"
"176","DIAL18000176","1536899580","0","0","10002,20001,30008","","0","","0","1536899520","1536899570","1536899570","4"
"177","DIAL18000177","1536899640","0","0","10001,20004,30005","","0","","0","1536899580","1536899630","1536899630","4"
"178","DIAL18000178","1536899700","0","0","10002,20001,30012","","0","","0","1536899640","1536899690","1536899690","4"
"179","DIAL18000179","1536899760","0","0","10002,20005,30003","","0","","0","1536899700","1536899750","1536899750","4"
"180","DIAL18000180","1536899820","0","0","10001,20005,30002","","0","","0","1536899760","1536899810","1536899810","4"
"181","DIAL18000181","1536899880","0","0","10001,20006,30007","","0","","0","1536899820","1536899870","1536899870","4"
"182","DIAL18000182","1536899940","0","0","10001,20001,30007","","0","","0","1536899880","1536899930","1536899930","4"
"183","DIAL18000183","1536900000","0","0","10002,20006,30001","","0","","0","1536899940","1536899990","1536899990","4"
"184","DIAL18000184","1536900060","0","0","10002,20002,30009","","0","","0","1536900000","1536900050","1536900050","4"
"185","DIAL18000185","1536900120","0","0","10001,20004,30006","","0","","0","1536900060","1536900110","1536900110","4"
"186","DIAL18000186","1536900180","0","0","10002,20003,30007","","0","","0","1536900120","1536900170","1536900170","4"
"187","DIAL18000187","1536900240","0","0","10002,20006,30007","","0","","0","1536900180","1536900230","1536900230","4"
"188","DIAL18000188","1536900300","0","0","10001,20003,30010","","0","","0","1536900240","1536900290","1536900290","4"
"189","DIAL18000189","1536900360","0","0","10001,20006,30002","","0","","0","1536900300","1536900350","1536900350","4"
"190","DIAL18000190","1536900420","0","0","10001,20004,30004","","0","","0","1536900360","1536900410","1536900410","4"
"191","DIAL18000191","1536900480","0","0","10001,20002,30004","","0","","0","1536900420","1536900470","1536900470","4"
"192","DIAL18000192","1536900540","0","0","10001,20002,30005","","0","","0","1536900480","1536900530","1536900530","4"
"193","DIAL18000193","1536900600","0","0","10002,20006,30003","","0","","0","1536900540","1536900590","1536900590","4"
"194","DIAL18000194","1536900660","0","0","10002,20003,30002","","0","","0","1536900600","1536900650","1536900650","4"
"195","DIAL18000195","1536900720","0","0","10002,20001,30004","","0","","0","1536900660","1536900710","1536900710","4"
"196","DIAL18000196","1536900780","0","0","10002,20005,30003","","0","","0","1536900720","1536900770","1536900770","4"
"197","DIAL18000197","1536900840","0","0","10002,20006,30011","","0","","0","1536900780","1536900830","1536900830","4"
"198","DIAL18000198","1536900900","0","0","10001,20005,30009","","0","","0","1536900840","1536900890","1536900890","4"
"199","DIAL18000199","1536900960","0","0","10002,20005,30009","","0","","0","1536900900","1536900950","1536900950","4"
"200","DIAL18000200","1536901020","0","0","10001,20005,30002","","0","","0","1536900960","1536901010","1536901010","4"
"201","DIAL18000201","1536901080","0","0","10001,20005,30004","","0","","0","1536901020","1536901070","1536901070","4"
"202","DIAL18000202","1536901140","0","0","10002,20005,30004","","0","","0","1536901080","1536901130","1536901130","4"
"203","DIAL18000203","1536901200","0","0","10002,20006,30004","","0","","0","1536901140","1536901190","1536901190","4"
"204","DIAL18000204","1536901260","0","0","10002,20004,30011","","0","","0","1536901200","1536901250","1536901250","4"
"205","DIAL18000205","1536901320","0","0","10001,20001,30007","","0","","0","1536901260","1536901310","1536901310","4"
"206","DIAL18000206","1536901380","0","0","10001,20001,30002","","0","","0","1536901320","1536901370","1536901370","4"
"207","DIAL18000207","1536901440","0","0","10002,20004,30012","","0","","0","1536901380","1536901430","1536901430","4"
"208","DIAL18000208","1536901500","0","0","10001,20004,30009","","0","","0","1536901440","1536901490","1536901490","4"
"209","DIAL18000209","1536901560","0","0","10001,20006,30002","","0","","0","1536901500","1536901550","1536901550","4"
"210","DIAL18000210","1536901620","0","0","10001,20005,30002","","0","","0","1536901560","1536901610","1536901610","4"
"211","DIAL18000211","1536901680","0","0","10001,20004,30007","","0","","0","1536901620","1536901670","1536901670","4"
"212","DIAL18000212","1536901740","0","0","10001,20006,30012","","0","","0","1536901680","1536901730","1536901730","4"
"213","DIAL18000213","1536901800","0","0","10002,20003,30002","","0","","0","1536901740","1536901790","1536901790","4"
"214","DIAL18000214","1536901860","0","0","10001,20006,30003","","0","","0","1536901800","1536901850","1536901850","4"
"215","DIAL18000215","1536901920","0","0","10001,20003,30008","","0","","0","1536901860","1536901910","1536901910","4"
"216","DIAL18000216","1536901980","0","0","10001,20002,30007","","0","","0","1536901920","1536901970","1536901970","4"
"217","DIAL18000217","1536902040","0","0","10002,20002,30003","","0","","0","1536901980","1536902030","1536902030","4"
"218","DIAL18000218","1536902100","0","0","10001,20006,30006","","0","","0","1536902040","1536902090","1536902090","4"
"219","DIAL18000219","1536902160","0","0","10002,20001,30007","","0","","0","1536902100","1536902150","1536902150","4"
"220","DIAL18000220","1536902220","0","0","10001,20006,30004","","0","","0","1536902160","1536902210","1536902210","4"
"221","DIAL18000221","1536902280","0","0","10001,20006,30012","","0","","0","1536902220","1536902270","1536902270","4"
"222","DIAL18000222","1536902340","0","0","10002,20005,30008","","0","","0","1536902280","1536902330","1536902330","4"
"223","DIAL18000223","1536902400","0","0","10001,20003,30006","","0","","0","1536902340","1536902390","1536902390","4"
"224","DIAL18000224","1536902460","0","0","10001,20001,30011","","0","","0","1536902400","1536902450","1536902450","4"
"225","DIAL18000225","1536902520","0","0","10001,20004,30009","","0","","0","1536902460","1536902510","1536902510","4"
"226","DIAL18000226","1536902580","0","0","10001,20003,30009","","0","","0","1536902520","1536902570","1536902570","4"
"227","DIAL18000227","1536902640","0","0","10002,20005,30010","","0","","0","1536902580","1536902630","1536902630","4"
"228","DIAL18000228","1536902700","0","0","10001,20001,30003","","0","","0","1536902640","1536902690","1536902690","4"
"229","DIAL18000229","1536902760","0","0","10001,20001,30003","","0","","0","1536902700","1536902750","1536902750","4"
"230","DIAL18000230","1536902820","0","0","10001,20005,30009","","0","","0","1536902760","1536902810","1536902810","4"
"231","DIAL18000231","1536902880","0","0","10002,20002,30004","","0","","0","1536902820","1536902870","1536902870","4"
"232","DIAL18000232","1536902940","0","0","10002,20004,30002","","0","","0","1536902880","1536902930","1536902930","4"
"233","DIAL18000233","1536903000","0","0","10001,20004,30001","","0","","0","1536902940","1536902990","1536902990","4"
"234","DIAL18000234","1536903061","0","0","10002,20005,30004","","0","","0","1536903001","1536903050","1536903050","4"
"235","DIAL18000235","1536903120","0","0","10001,20004,30005","","0","","0","1536903060","1536903110","1536903110","4"
"236","DIAL18000236","1536903180","0","0","10002,20005,30004","","0","","0","1536903120","1536903170","1536903170","4"
"237","DIAL18000237","1536903240","0","0","10002,20001,30006","","0","","0","1536903180","1536903230","1536903230","4"
"238","DIAL18000238","1536903300","0","0","10001,20005,30010","","0","","0","1536903240","1536903290","1536903290","4"
"239","DIAL18000239","1536903360","0","0","10002,20004,30002","","0","","0","1536903300","1536903350","1536903350","4"
"240","DIAL18000240","1536903420","0","0","10001,20004,30006","","0","","0","1536903360","1536903410","1536903410","4"
"241","DIAL18000241","1536903480","0","0","10001,20005,30007","","0","","0","1536903420","1536903470","1536903470","4"
"242","DIAL18000242","1536903540","0","0","10001,20005,30003","","0","","0","1536903480","1536903530","1536903530","4"
"243","DIAL18000243","1536903600","0","0","10002,20001,30012","","0","","0","1536903540","1536903590","1536903590","4"
"244","DIAL18000244","1536903660","0","0","10002,20004,30001","","0","","0","1536903600","1536903650","1536903650","4"
"245","DIAL18000245","1536903720","0","0","10002,20006,30001","","0","","0","1536903660","1536903710","1536903710","4"
"246","DIAL18000246","1536903780","0","0","10002,20004,30001","","0","","0","1536903720","1536903770","1536903770","4"
"247","DIAL18000247","1536903840","0","0","10001,20003,30009","","0","","0","1536903780","1536903830","1536903830","4"
"248","DIAL18000248","1536903900","0","0","10001,20002,30006","","0","","0","1536903840","1536903890","1536903890","4"
"249","DIAL18000249","1536903960","0","0","10001,20002,30008","","0","","0","1536903900","1536903950","1536903950","4"
"250","DIAL18000250","1536904020","0","0","10002,20004,30004","","0","","0","1536903960","1536904010","1536904010","4"
"251","DIAL18000251","1536904080","0","0","10002,20006,30003","","0","","0","1536904020","1536904070","1536904070","4"
"252","DIAL18000252","1536904140","0","0","10002,20001,30006","","0","","0","1536904080","1536904130","1536904130","4"
"253","DIAL18000253","1536904200","0","0","10002,20001,30006","","0","","0","1536904140","1536904190","1536904190","4"
"254","DIAL18000254","1536904260","0","0","10002,20006,30005","","0","","0","1536904200","1536904250","1536904250","4"
"255","DIAL18000255","1536904320","0","0","10002,20003,30007","","0","","0","1536904260","1536904310","1536904310","4"
"256","DIAL18000256","1536904380","0","0","10002,20005,30007","","0","","0","1536904320","1536904370","1536904370","4"
"257","DIAL18000257","1536904440","0","0","10002,20004,30010","","0","","0","1536904380","1536904430","1536904430","4"
"258","DIAL18000258","1536904500","0","0","10002,20004,30003","","0","","0","1536904440","1536904490","1536904490","4"
"259","DIAL18000259","1536904560","0","0","10002,20002,30006","","0","","0","1536904500","1536904550","1536904550","4"
"260","DIAL18000260","1536904620","0","0","10002,20004,30004","","0","","0","1536904560","1536904610","1536904610","4"
"261","DIAL18000261","1536904680","0","0","10002,20005,30011","","0","","0","1536904620","1536904670","1536904670","4"
